Facility_Level,Officer_Type_Code,Minute_Salary_USD,Facility_ID
1b,Nutrition,0.0639284345009262,74
1b,Nutrition,0.0639284345009262,78
1b,Nutrition,0.0639284345009262,82
1b,Nutrition,0.0639284345009262,86
1b,Nutrition,0.0639284345009262,90
1b,Nutrition,0.0639284345009262,94
1b,Nutrition,0.0639284345009262,98
1b,Nutrition,0.0639284345009262,102
1b,Nutrition,0.0639284345009262,106
1b,Nutrition,0.0639284345009262,110
1b,Nutrition,0.0639284345009262,114
1b,Nutrition,0.0639284345009262,118
1b,Nutrition,0.0639284345009262,122
1b,Nutrition,0.0639284345009262,126
1b,Pharmacy,0.06547484875642307,2
1b,Pharmacy,0.06547484875642307,6
1b,Pharmacy,0.06547484875642307,10
1b,Pharmacy,0.06547484875642307,14
1b,Pharmacy,0.06547484875642307,18
1b,Pharmacy,0.06547484875642307,22
1b,Pharmacy,0.06547484875642307,26
1b,Pharmacy,0.06547484875642307,30
1b,Pharmacy,0.06547484875642307,34
1b,Pharmacy,0.06547484875642307,38
1b,Pharmacy,0.06547484875642307,42
1b,Pharmacy,0.06547484875642307,46
1b,Pharmacy,0.06547484875642307,50
1b,Pharmacy,0.06547484875642307,54
1b,Pharmacy,0.06547484875642307,58
1b,Pharmacy,0.06547484875642307,62
1b,Pharmacy,0.06547484875642307,66
1b,Pharmacy,0.06547484875642307,70
1b,Pharmacy,0.06547484875642307,74
1b,Pharmacy,0.06547484875642307,78
1b,Pharmacy,0.06547484875642307,82
1b,Pharmacy,0.06547484875642307,86
1b,Pharmacy,0.06547484875642307,90
1b,Pharmacy,0.06547484875642307,94
1b,Pharmacy,0.06547484875642307,98
1b,Pharmacy,0.06547484875642307,102
1b,Pharmacy,0.06547484875642307,106
1b,Pharmacy,0.06547484875642307,110
1b,Pharmacy,0.06547484875642307,114
1b,Pharmacy,0.06547484875642307,118
1b,Pharmacy,0.06547484875642307,122
1b,Pharmacy,0.06547484875642307,126
1b,Radiography,0.08371257486853223,2
1b,Radiography,0.08371257486853223,6
1b,Radiography,0.08371257486853223,10
1b,Radiography,0.08371257486853223,14
1b,Radiography,0.08371257486853223,18
1b,Radiography,0.08371257486853223,22
1b,Radiography,0.08371257486853223,26
1b,Radiography,0.08371257486853223,30
1b,Radiography,0.08371257486853223,34
1b,Radiography,0.08371257486853223,38
1b,Radiography,0.08371257486853223,42
1b,Radiography,0.08371257486853223,46
1b,Radiography,0.08371257486853223,50
1b,Radiography,0.08371257486853223,54
1b,Radiography,0.08371257486853223,58
1b,Radiography,0.08371257486853223,62
1b,Radiography,0.08371257486853223,66
1b,Radiography,0.08371257486853223,70
1b,Radiography,0.08371257486853223,74
1b,Radiography,0.08371257486853223,78
1b,Radiography,0.08371257486853223,82
1b,Radiography,0.08371257486853223,86
1b,Radiography,0.08371257486853223,90
1b,Radiography,0.08371257486853223,94
1b,Radiography,0.08371257486853223,98
1b,Radiography,0.08371257486853223,102
1b,Radiography,0.08371257486853223,106
1b,Radiography,0.08371257486853223,110
1b,Radiography,0.08371257486853223,114
1b,Radiography,0.08371257486853223,118
1b,Radiography,0.08371257486853223,122
1b,Radiography,0.08371257486853223,126
2,Clinical,0.09007068625805861,3
2,Clinical,0.09007068625805861,7
2,Clinical,0.09007068625805861,11
2,Clinical,0.09007068625805861,15
2,Clinical,0.09007068625805861,19
2,Clinical,0.09007068625805861,23
2,Clinical,0.09007068625805861,27
2,Clinical,0.09007068625805861,31
2,Clinical,0.09007068625805861,35
2,Clinical,0.09007068625805861,39
2,Clinical,0.09007068625805861,43
2,Clinical,0.09007068625805861,47
2,Clinical,0.09007068625805861,51
2,Clinical,0.09007068625805861,55
2,Clinical,0.09007068625805861,59
2,Clinical,0.09007068625805861,63
2,Clinical,0.09007068625805861,67
2,Clinical,0.09007068625805861,71
2,Clinical,0.09007068625805861,75
2,Clinical,0.09007068625805861,79
2,Clinical,0.09007068625805861,83
2,Clinical,0.09007068625805861,87
2,Clinical,0.09007068625805861,91
2,Clinical,0.09007068625805861,95
2,Clinical,0.09007068625805861,99
2,Clinical,0.09007068625805861,103
2,Clinical,0.09007068625805861,107
2,Clinical,0.09007068625805861,111
2,Clinical,0.09007068625805861,115
2,Clinical,0.09007068625805861,119
2,Clinical,0.09007068625805861,123
2,Clinical,0.09007068625805861,127
2,DCSA,0.0,3
2,DCSA,0.0,7
2,DCSA,0.0,11
2,DCSA,0.0,15
2,DCSA,0.0,19
2,DCSA,0.0,23
2,DCSA,0.0,27
2,DCSA,0.0,31
2,DCSA,0.0,35
2,DCSA,0.0,39
2,DCSA,0.0,43
2,DCSA,0.0,47
2,DCSA,0.0,51
2,DCSA,0.0,55
2,DCSA,0.0,59
2,DCSA,0.0,63
2,DCSA,0.0,67
2,DCSA,0.0,71
2,DCSA,0.0,75
2,DCSA,0.0,79
2,DCSA,0.0,83
2,DCSA,0.0,87
2,DCSA,0.0,91
2,DCSA,0.0,95
2,DCSA,0.0,99
2,DCSA,0.0,103
2,DCSA,0.0,107
2,DCSA,0.0,111
2,DCSA,0.0,115
2,DCSA,0.0,119
2,DCSA,0.0,123
2,DCSA,0.0,127
2,Dental,0.07829874543389978,3
2,Dental,0.07829874543389978,7
2,Dental,0.07829874543389978,11
2,Dental,0.07829874543389978,15
2,Dental,0.07829874543389978,19
2,Dental,0.07829874543389978,23
2,Dental,0.07829874543389978,27
2,Dental,0.07829874543389978,31
2,Dental,0.07829874543389978,35
2,Dental,0.07829874543389978,39
2,Dental,0.07829874543389978,43
2,Dental,0.07829874543389978,47
2,Dental,0.07829874543389978,51
2,Dental,0.07829874543389978,55
2,Dental,0.07829874543389978,59
2,Dental,0.07829874543389978,63
2,Dental,0.07829874543389978,67
2,Dental,0.07829874543389978,71
2,Dental,0.07829874543389978,75
2,Dental,0.07829874543389978,79
2,Dental,0.07829874543389978,83
2,Dental,0.07829874543389978,87
2,Dental,0.07829874543389978,91
2,Dental,0.07829874543389978,95
2,Dental,0.07829874543389978,99
2,Dental,0.07829874543389978,103
2,Dental,0.07829874543389978,107
2,Dental,0.07829874543389978,111
2,Dental,0.07829874543389978,115
2,Dental,0.07829874543389978,119
2,Dental,0.07829874543389978,123
2,Dental,0.07829874543389978,127
2,Laboratory,0.07387026493555247,3
2,Laboratory,0.07387026493555247,7
2,Laboratory,0.07387026493555247,11
2,Laboratory,0.07387026493555247,15
2,Laboratory,0.07387026493555247,19
2,Laboratory,0.07387026493555247,23
2,Laboratory,0.07387026493555247,27
2,Laboratory,0.07387026493555247,31
2,Laboratory,0.07387026493555247,35
2,Laboratory,0.07387026493555247,39
2,Laboratory,0.07387026493555247,43
2,Laboratory,0.07387026493555247,47
2,Laboratory,0.07387026493555247,51
2,Laboratory,0.07387026493555247,55
2,Laboratory,0.07387026493555247,59
2,Laboratory,0.07387026493555247,63
2,Laboratory,0.07387026493555247,67
2,Laboratory,0.07387026493555247,71
2,Laboratory,0.07387026493555247,75
2,Laboratory,0.07387026493555247,79
2,Laboratory,0.07387026493555247,83
2,Laboratory,0.07387026493555247,87
2,Laboratory,0.07387026493555247,91
2,Laboratory,0.07387026493555247,95
2,Laboratory,0.07387026493555247,99
2,Laboratory,0.07387026493555247,103
2,Laboratory,0.07387026493555247,107
2,Laboratory,0.07387026493555247,111
2,Laboratory,0.07387026493555247,115
2,Laboratory,0.07387026493555247,119
2,Laboratory,0.07387026493555247,123
2,Laboratory,0.07387026493555247,127
2,Mental,0.10685937629466331,3
2,Mental,0.10685937629466331,7
2,Mental,0.10685937629466331,11
2,Mental,0.10685937629466331,15
2,Mental,0.10685937629466331,19
2,Mental,0.10685937629466331,23
2,Mental,0.10685937629466331,27
2,Mental,0.10685937629466331,31
2,Mental,0.10685937629466331,35
2,Mental,0.10685937629466331,39
2,Mental,0.10685937629466331,43
2,Mental,0.10685937629466331,47
2,Mental,0.10685937629466331,51
2,Mental,0.10685937629466331,55
2,Mental,0.10685937629466331,59
2,Mental,0.10685937629466331,63
2,Mental,0.10685937629466331,67
2,Mental,0.10685937629466331,71
2,Mental,0.10685937629466331,75
2,Mental,0.10685937629466331,79
2,Mental,0.10685937629466331,83
2,Mental,0.10685937629466331,87
2,Mental,0.10685937629466331,91
2,Mental,0.10685937629466331,95
2,Mental,0.10685937629466331,99
2,Mental,0.10685937629466331,103
2,Mental,0.10685937629466331,107
2,Mental,0.10685937629466331,111
2,Mental,0.10685937629466331,115
2,Mental,0.10685937629466331,119
2,Mental,0.10685937629466331,123
2,Mental,0.10685937629466331,127
2,Nursing_and_Midwifery,0.0807874215347857,3
2,Nursing_and_Midwifery,0.0807874215347857,7
2,Nursing_and_Midwifery,0.0807874215347857,11
2,Nursing_and_Midwifery,0.0807874215347857,15
2,Nursing_and_Midwifery,0.0807874215347857,19
2,Nursing_and_Midwifery,0.0807874215347857,23
2,Nursing_and_Midwifery,0.0807874215347857,27
2,Nursing_and_Midwifery,0.0807874215347857,31
2,Nursing_and_Midwifery,0.0807874215347857,35
2,Nursing_and_Midwifery,0.0807874215347857,39
2,Nursing_and_Midwifery,0.0807874215347857,43
2,Nursing_and_Midwifery,0.0807874215347857,47
2,Nursing_and_Midwifery,0.0807874215347857,51
2,Nursing_and_Midwifery,0.0807874215347857,55
2,Nursing_and_Midwifery,0.0807874215347857,59
2,Nursing_and_Midwifery,0.0807874215347857,63
2,Nursing_and_Midwifery,0.0807874215347857,67
2,Nursing_and_Midwifery,0.0807874215347857,71
2,Nursing_and_Midwifery,0.0807874215347857,75
2,Nursing_and_Midwifery,0.0807874215347857,79
2,Nursing_and_Midwifery,0.0807874215347857,83
2,Nursing_and_Midwifery,0.0807874215347857,87
2,Nursing_and_Midwifery,0.0807874215347857,91
2,Nursing_and_Midwifery,0.0807874215347857,95
2,Nursing_and_Midwifery,0.0807874215347857,99
2,Nursing_and_Midwifery,0.0807874215347857,103
2,Nursing_and_Midwifery,0.0807874215347857,107
2,Nursing_and_Midwifery,0.0807874215347857,111
2,Nursing_and_Midwifery,0.0807874215347857,115
2,Nursing_and_Midwifery,0.0807874215347857,119
2,Nursing_and_Midwifery,0.0807874215347857,123
2,Nursing_and_Midwifery,0.0807874215347857,127
2,Nutrition,0.0639284345009262,3
2,Nutrition,0.0639284345009262,7
2,Nutrition,0.0639284345009262,11
2,Nutrition,0.0639284345009262,15
2,Nutrition,0.0639284345009262,19
2,Nutrition,0.0639284345009262,23
2,Nutrition,0.0639284345009262,27
2,Nutrition,0.0639284345009262,31
2,Nutrition,0.0639284345009262,35
2,Nutrition,0.0639284345009262,39
2,Nutrition,0.0639284345009262,43
2,Nutrition,0.0639284345009262,47
2,Nutrition,0.0639284345009262,51
2,Nutrition,0.0639284345009262,55
2,Nutrition,0.0639284345009262,59
2,Nutrition,0.0639284345009262,63
2,Nutrition,0.0639284345009262,67
2,Nutrition,0.0639284345009262,71
2,Nutrition,0.0639284345009262,75
2,Nutrition,0.0639284345009262,79
2,Nutrition,0.0639284345009262,83
2,Nutrition,0.0639284345009262,87
2,Nutrition,0.0639284345009262,91
2,Nutrition,0.0639284345009262,95
2,Nutrition,0.0639284345009262,99
2,Nutrition,0.0639284345009262,103
2,Nutrition,0.0639284345009262,107
2,Nutrition,0.0639284345009262,111
2,Nutrition,0.0639284345009262,115
2,Nutrition,0.0639284345009262,119
2,Nutrition,0.0639284345009262,123
2,Nutrition,0.0639284345009262,127
2,Pharmacy,0.07361036959357388,3
2,Pharmacy,0.07361036959357388,7
2,Pharmacy,0.07361036959357388,11
2,Pharmacy,0.07361036959357388,15
2,Pharmacy,0.07361036959357388,19
2,Pharmacy,0.07361036959357388,23
2,Pharmacy,0.07361036959357388,27
2,Pharmacy,0.07361036959357388,31
2,Pharmacy,0.07361036959357388,35
2,Pharmacy,0.07361036959357388,39
2,Pharmacy,0.07361036959357388,43
2,Pharmacy,0.07361036959357388,47
2,Pharmacy,0.07361036959357388,51
2,Pharmacy,0.07361036959357388,55
2,Pharmacy,0.07361036959357388,59
2,Pharmacy,0.07361036959357388,63
2,Pharmacy,0.07361036959357388,67
2,Pharmacy,0.07361036959357388,71
2,Pharmacy,0.07361036959357388,75
2,Pharmacy,0.07361036959357388,79
2,Pharmacy,0.07361036959357388,83
2,Pharmacy,0.07361036959357388,87
2,Pharmacy,0.07361036959357388,91
2,Pharmacy,0.07361036959357388,95
2,Pharmacy,0.07361036959357388,99
2,Pharmacy,0.07361036959357388,103
2,Pharmacy,0.07361036959357388,107
2,Pharmacy,0.07361036959357388,111
2,Pharmacy,0.07361036959357388,115
2,Pharmacy,0.07361036959357388,119
2,Pharmacy,0.07361036959357388,123
2,Pharmacy,0.07361036959357388,127
2,Radiography,0.08494872731157552,3
2,Radiography,0.08494872731157552,7
2,Radiography,0.08494872731157552,11
2,Radiography,0.08494872731157552,15
2,Radiography,0.08494872731157552,19
2,Radiography,0.08494872731157552,23
2,Radiography,0.08494872731157552,27
2,Radiography,0.08494872731157552,31
2,Radiography,0.08494872731157552,35
2,Radiography,0.08494872731157552,39
2,Radiography,0.08494872731157552,43
2,Radiography,0.08494872731157552,47
2,Radiography,0.08494872731157552,51
2,Radiography,0.08494872731157552,55
2,Radiography,0.08494872731157552,59
2,Radiography,0.08494872731157552,63
2,Radiography,0.08494872731157552,67
2,Radiography,0.08494872731157552,71
2,Radiography,0.08494872731157552,75
2,Radiography,0.08494872731157552,79
2,Radiography,0.08494872731157552,83
2,Radiography,0.08494872731157552,87
2,Radiography,0.08494872731157552,91
2,Radiography,0.08494872731157552,95
2,Radiography,0.08494872731157552,99
2,Radiography,0.08494872731157552,103
2,Radiography,0.08494872731157552,107
2,Radiography,0.08494872731157552,111
2,Radiography,0.08494872731157552,115
2,Radiography,0.08494872731157552,119
2,Radiography,0.08494872731157552,123
2,Radiography,0.08494872731157552,127
3,Clinical,0.10529866543952451,128
3,Clinical,0.10529866543952451,129
3,Clinical,0.10529866543952451,130
3,DCSA,0.0,128
3,DCSA,0.0,129
3,DCSA,0.0,130
3,Dental,0.07829874543389978,128
3,Dental,0.07829874543389978,129
3,Dental,0.07829874543389978,130
3,Laboratory,0.0738347576509901,128
3,Laboratory,0.0738347576509901,129
3,Laboratory,0.0738347576509901,130
3,Mental,0.10685937629466333,128
3,Mental,0.10685937629466333,129
3,Mental,0.10685937629466333,130
3,Nursing_and_Midwifery,0.08186628595521346,128
3,Nursing_and_Midwifery,0.08186628595521346,129
3,Nursing_and_Midwifery,0.08186628595521346,130
3,Nutrition,0.0639284345009262,128
3,Nutrition,0.0639284345009262,129
3,Nutrition,0.0639284345009262,130
3,Pharmacy,0.07357821789389614,128
3,Pharmacy,0.07357821789389614,129
3,Pharmacy,0.07357821789389614,130
3,Radiography,0.08448172509117155,128
3,Radiography,0.08448172509117155,129
3,Radiography,0.08448172509117155,130
4,Clinical,0.09878735968086705,131
4,DCSA,0.0,131
4,Dental,0.0,131
4,Laboratory,0.0,131
4,Mental,0.10685937629466331,131
4,Nursing_and_Midwifery,0.0811022714277672,131
4,Nutrition,0.0,131
4,Pharmacy,0.07364430296692356,131
4,Radiography,0.0,131
5,Clinical,0.10583786289783911,132
5,DCSA,0.0,132
5,Dental,0.0,132
5,Laboratory,0.07383396219479044,132
5,Mental,0.0,132
5,Nursing_and_Midwifery,0.09092392823473701,132
5,Nutrition,0.0639284345009262,132
5,Pharmacy,0.07358379192020066,132
5,Radiography,0.08207874817927362,132
