,RealFacility_ID,year,month,service,disruption,mean_all_service
14020,Mvera Mission Health Centre,2028,7,all,0,0
14021,Mwandama Health Centre,2028,7,all,0,0
14022,Mwanga Health Centre,2028,7,all,0,0
14023,Mwangala Health Centre,2028,7,all,0,0
14024,Mwansambo Health Centre,2028,7,all,0,0
14025,Mwanza District Hospital,2028,7,all,0.006529271,0.006529271
14026,Mwazisi Health Centre,2028,7,all,0,0
14027,Mzambazi Rural Hospital,2028,7,all,0,0
14028,Mzandu Health Centre,2028,7,all,0,0
14029,Mzenga Health Centre,2028,7,all,0,0
14030,Mzimba District Hospital,2028,7,all,0,0
14031,Mziza Health Centre,2028,7,all,0,0
14032,Naisi Health Centre,2028,7,all,0,0
14033,Nalunga Health Centre,2028,7,all,0,0
14034,Namadzi Health Centre,2028,7,all,0,0
14035,Namalaka Health Centre,2028,7,all,0,0
14036,Namandanje Health Centre,2028,7,all,0,0
14037,Namanja Health Centre,2028,7,all,0,0
14038,Namanolo Health Centre,2028,7,all,0,0
14039,Nambazo Health Centre,2028,7,all,0,0
14040,Nambuma Health Centre,2028,7,all,0,0
14041,Namphungo Health Centre,2028,7,all,0,0
14042,Namulenga Health Centre,2028,7,all,0,0
14043,Namwera Health Centre,2028,7,all,0,0
14044,Nankhwali Health Centre,2028,7,all,0,0
14045,Nathenje Health Centre,2028,7,all,0,0
14046,Nayuchi Health Centre,2028,7,all,0,0
14047,Ndakwela Health Centre,2028,7,all,0,0
14048,Ndamera Health Centre,2028,7,all,0,0
14049,Ndaula Health Centre,2028,7,all,0,0
14050,Neno District Hospital,2028,7,all,0.009016466,0.009016466
14051,Ng'onga Health Centre,2028,7,all,0,0
14052,Ngabu Rural Hospital,2028,7,all,0,0
14053,Ngala Health Centre,2028,7,all,0,0
14054,Ngana Health Centre,2028,7,all,0,0
14055,Ngapani Health Centre,2028,7,all,0,0
14056,Ngodzi Health Centre,2028,7,all,0,0
14057,Ngoni Health Centre,2028,7,all,0,0
14058,Ngwelero Health Centre,2028,7,all,0,0
14059,Nkasala Health Centre,2028,7,all,0,0
14060,Nkhata Bay District Hospital,2028,7,all,0.02879131,0.02879131
14061,Nkhotakota District Hospital,2028,7,all,0,0
14062,Nkhulambe Health Centre,2028,7,all,0,0
14063,Nkhunga Health Centre,2028,7,all,0,0
14064,Nkhwazi Health Centre,2028,7,all,0,0
14065,Nkomaula Health Centre,2028,7,all,0,0
14066,Nkula Health Centre,2028,7,all,0,0
14067,Nsanama Health Centre,2028,7,all,0,0
14068,Nsanje District Hospital,2028,7,all,0,0
14069,Nsiyaludzu Health Centre,2028,7,all,0,0
14070,Ntaja Health Centre,2028,7,all,0,0
14071,Ntcheu District Hospital,2028,7,all,0,0
14072,Ntchisi District Hospital,2028,7,all,0,0
14073,Nthalire Health Centre,2028,7,all,0,0
14074,Nthungwa Health Centre,2028,7,all,0,0
14075,Nyambi Health Centre,2028,7,all,0,0
14076,Nyamithuthu Health Centre,2028,7,all,0,0
14077,Nyungwe Health Centre,2028,7,all,0,0
14078,Nzama Health Centre,2028,7,all,0,0
14079,Pensulo Health Centre,2028,7,all,0.004481573,0.004481573
14080,Phalombe Health Centre,2028,7,all,0,0
14081,Phirilongwe Health Centre,2028,7,all,0,0
14082,Phokera Health Centre,2028,7,all,0,0
14083,Raiply Clinic,2028,7,all,0,0
14084,Rumphi District Hospital,2028,7,all,0,0
14085,Salima District Hospital,2028,7,all,0,0
14086,Sankhulani Health Centre,2028,7,all,0,0
14087,Sharpe Valley Health Centre,2028,7,all,0,0
14088,Somba Health Centre,2028,7,all,0,0
14089,Sorgin Health Centre,2028,7,all,0,0
14090,South Lunzu Health Centre,2028,7,all,0.005091875,0.005091875
14091,Tembwe Health Centre,2028,7,all,0,0
14092,Thekerani Rural Hospital,2028,7,all,0,0
14093,Thembe Health Centre,2028,7,all,0,0
14094,Thomas Health Centre,2028,7,all,0,0
14095,Thonje Health Centre,2028,7,all,0,0
14096,Thumbwe Health Centre,2028,7,all,0.007635039,0.007635039
14097,Thunduwike Health Centre,2028,7,all,0,0
14098,Thyolo District Hospital,2028,7,all,0.00457315,0.00457315
14099,Usisya Health Centre,2028,7,all,0,0
14100,Utale 1 Health Centre,2028,7,all,0,0
14101,Utale 2 Health Centre,2028,7,all,0,0
14102,Wiliro Health Centre,2028,7,all,0,0
14103,Wimbe Health Centre,2028,7,all,0,0
14104,Area 30 Police Clinic,2028,8,all,0,0
14105,Balaka District Hospital,2028,8,all,0,0
14106,Bangwe Health Centre,2028,8,all,0,0
14107,Benga Health Centre,2028,8,all,0,0
14108,Bilira Health Centre,2028,8,all,0,0
14109,Bolero Rural Hospital,2028,8,all,0.000970302,0.000970302
14110,Bondo Health Centre,2028,8,all,0,0
14111,Bula Health Centre,2028,8,all,0,0
14112,Bulala Health Centre,2028,8,all,0,0
14113,Bvumbwe Health Centre,2028,8,all,0.009015134,0.009015134
14114,Bwanje Health Centre,2028,8,all,0,0
14115,Chadza Health Centre,2028,8,all,0,0
14116,Chakhaza Health Centre,2028,8,all,0,0
14117,Chamama Health Centre,2028,8,all,0,0
14118,Chambe Health Centre,2028,8,all,0,0
14119,Chang'ambika Health Centre,2028,8,all,0,0
14120,Chapananga Health Centre,2028,8,all,0,0
14121,Chifunga Health Centre,2028,8,all,0,0
14122,Chikande Health Centre,2028,8,all,0,0
14123,Chikole Dispensary,2028,8,all,0,0
14124,Chikuse Health Centre,2028,8,all,0,0
14125,Chikwawa District Hospital,2028,8,all,0,0
14126,Chikweo Health Centre,2028,8,all,0,0
14127,Chikwina Health Centre,2028,8,all,0.005536987,0.005536987
14128,Chileka Health Centre,2028,8,all,0,0
14129,Chileka Sda Health Centre,2028,8,all,0,0
14130,Chilonga Health Centre,2028,8,all,0,0
14131,Chilumba Rural Hospital,2028,8,all,0,0
14132,Chimatiro Health Centre,2028,8,all,0,0
14133,Chimbalanga Health Centre,2028,8,all,0,0
14134,Chimoto Health Centre,2028,8,all,0,0
14135,Chingale Health Centre,2028,8,all,0,0
14136,Chingazi Health Centre,2028,8,all,0,0
14137,Chintheche Rural Hospital,2028,8,all,0,0
14138,Chinyama Health Centre,2028,8,all,0,0
14139,Chioshya Health Centre,2028,8,all,0,0
14140,Chipho Health Centre,2028,8,all,0,0
14141,Chipoka Health Centre,2028,8,all,0,0
14142,Chiradzulu District Hospital,2028,8,all,0.004862341,0.004862341
14143,Chiringa Health Centre,2028,8,all,0,0
14144,Chiringa Maternity,2028,8,all,0,0
14145,Chisala Health Centre,2028,8,all,0,0
14146,Chisepo Health Centre,2028,8,all,0,0
14147,Chisi Health Centre,2028,8,all,0,0
14148,Chisimuka Health Centre,2028,8,all,0,0
14149,Chisitu Health Centre,2028,8,all,0,0
14150,Chitala Health Centre,2028,8,all,0,0
14151,Chitekesa Health Centre,2028,8,all,0,0
14152,Chitera Health Centre,2028,8,all,0.003704144,0.003704144
14153,Chitheka Health Centre,2028,8,all,0,0
14154,Chitimba Health Centre,2028,8,all,0,0
14155,Chitipa District Hospital,2028,8,all,0.004210716,0.004210716
14156,Chitowo Health Centre,2028,8,all,0,0
14157,Chiwamba Health Centre,2028,8,all,0,0
14158,Chiwe Health Centre,2028,8,all,0,0
14159,Choma Health Centre,2028,8,all,0,0
14160,City Clinic Zomba,2028,8,all,0,0
14161,Dedza District Hospital,2028,8,all,0,0
14162,Diamphwe Health Centre,2028,8,all,0,0
14163,Dickson Health Centre,2028,8,all,0,0
14164,Domasi Rural Hospital,2028,8,all,0,0
14165,Dr David Livingstone Memorial Clinic,2028,8,all,0,0
14166,Dwambazi Rural Hospital,2028,8,all,0,0
14167,Dzenje Health Centre,2028,8,all,0,0
14168,Dzenza Health Centre,2028,8,all,0,0
14169,Dziwe Health Centre,2028,8,all,0,0
14170,Emsizini Health Centre,2028,8,all,0,0
14171,Endindeni Health Centre,2028,8,all,0,0
14172,Engucwini Health Centre,2028,8,all,0,0
14173,Euthini Rural Hospital,2028,8,all,0,0
14174,Fulirwa Health Centre,2028,8,all,0,0
14175,Gaga Health Centre,2028,8,all,0,0
14176,Ganya Health Centre,2028,8,all,0,0
14177,Hora Health Centre,2028,8,all,0,0
14178,Ifumbo Health Centre,2028,8,all,0.000694628,0.000694628
14179,Jalasi Health Centre,2028,8,all,0,0
14180,Jalawe Health Centre,2028,8,all,0,0
14181,Jenda Health Centre,2028,8,all,0,0
14182,Kabudula Rural Hospital,2028,8,all,0,0
14183,Kabuwa Health Centre,2028,8,all,0,0
14184,Kabwafu Health Centre,2028,8,all,0,0
14185,Kachere Health Centre,2028,8,all,0,0
14186,Kafele Health Centre,2028,8,all,0,0
14187,Kaigwazanga Health Centre,2028,8,all,0,0
14188,Kakoma Health Centre,2028,8,all,0,0
14189,Kalemba Health Centre,2028,8,all,0,0
14190,Kalembo Health Centre,2028,8,all,0,0
14191,Kalimanjira Health Centre,2028,8,all,0,0
14192,Kalinde Health Centre,2028,8,all,0,0
14193,Kalulu Health Centre,2028,8,all,0,0
14194,Kaluluma Rural Hospital,2028,8,all,0,0
14195,Kambenje Health Centre,2028,8,all,0,0
14196,Kamboni Health Centre,2028,8,all,0,0
14197,Kameme Health Centre,2028,8,all,0,0
14198,Kamsonga Health Centre,2028,8,all,0,0
14199,Kamteteka Health Centre,2028,8,all,0,0
14200,Kamwe Health Centre,2028,8,all,0,0
14201,Kande Health Centre,2028,8,all,0,0
14202,Kandeu Health Centre,2028,8,all,0,0
14203,Kangolwa Health Centre,2028,8,all,0,0
14204,Kanyama Health Centre,2028,8,all,0,0
14205,Kanyezi Health Centre,2028,8,all,0,0
14206,Kapanga Health Centre,2028,8,all,0,0
14207,Kapelula Health Centre,2028,8,all,0,0
14208,Kapenda Health Centre,2028,8,all,0,0
14209,Kapeni Health Centre,2028,8,all,0,0
14210,Kaphuka Health Centre,2028,8,all,0,0
14211,Kapire Health Centre,2028,8,all,0,0
14212,Kaporo Rural Hospital,2028,8,all,0,0
14213,Karonga District Hospital,2028,8,all,0,0
14214,Kaseye Mission Hospital,2028,8,all,0.000219538,0.000219538
14215,Kasina Health Centre,2028,8,all,0,0
14216,Kasinje Health Centre,2028,8,all,0,0
14217,Kasoba Health Centre,2028,8,all,0,0
14218,Kasungu District Hospital,2028,8,all,0,0
14219,Katchale Health Centre,2028,8,all,0,0
14220,Katimbila Health Centre,2028,8,all,0,0
14221,Katowo Rural Hospital,2028,8,all,0.001294684,0.001294684
14222,Katsekera Health Centre,2028,8,all,0,0
14223,Katuli Health Centre,2028,8,all,0,0
14224,Kaundu Health Centre,2028,8,all,0,0
14225,Kavuzi Health Centre,2028,8,all,0,0
14226,Kawamba Health Centre,2028,8,all,0,0
14227,Kaweche Health Centre,2028,8,all,0,0
14228,Kawinga Dispensary,2028,8,all,0,0
14229,Kayembe Health Centre,2028,8,all,0,0
14230,Khanda Health Centre,2028,8,all,0,0
14231,Khola Health Centre,2028,8,all,0,0
14232,Khondowe Health Centre,2028,8,all,0,0
14233,Khosolo Health Centre,2028,8,all,0,0
14234,Khuwi Health Centre,2028,8,all,0,0
14235,Khuyukuyu Health Centre,2028,8,all,0,0
14236,Kochilira Rural Hospital,2028,8,all,0,0
14237,Kukalanga Dispensary,2028,8,all,0,0
14238,Kunenekude Health Centre,2028,8,all,0.003942393,0.003942393
14239,Kwitanda Health Centre,2028,8,all,0,0
14240,Lambulira Health Centre,2028,8,all,0,0
14241,Lemwe Health Centre,2028,8,all,0,0
14242,Lilongwe City Assembly Chinsapo,2028,8,all,0,0
14243,Limbe Health Centre,2028,8,all,0,0
14244,Lirangwe Health Centre,2028,8,all,0,0
14245,Liuzi Health Centre,2028,8,all,0,0
14246,Livwezi Health Centre,2028,8,all,0,0
14247,Liwonde Medical Clinic,2028,8,all,0,0
14248,Lizulu Health Centre,2028,8,all,0,0
14249,Lobi Health Centre,2028,8,all,0,0
14250,Lulwe Health Centre,2028,8,all,0,0
14251,Lundu Health Centre,2028,8,all,0,0
14252,Lungwena Health Centre,2028,8,all,0,0
14253,Lupembe Health Centre,2028,8,all,0,0
14254,Lura Health Centre,2028,8,all,0,0
14255,Luwalika Health Centre,2028,8,all,0,0
14256,Luwani Health Centre,2028,8,all,0,0
14257,Luwawa Health Centre,2028,8,all,0,0
14258,Luwerezi Health Centre,2028,8,all,0,0
14259,Luzi Health Centre,2028,8,all,0,0
14260,Lwazi Health Centre,2028,8,all,0,0
14261,M'mambo Heaith Centre,2028,8,all,0,0
14262,Mabili Health Centre,2028,8,all,0,0
14263,Machinga District Hospital,2028,8,all,0,0
14264,Machinjiri Health Centre,2028,8,all,0,0
14265,Madziabango Health Centre,2028,8,all,0,0
14266,Maganga Health Centre,2028,8,all,0,0
14267,Magareta Health Centre,2028,8,all,0,0
14268,Makanjira Health Centre,2028,8,all,0,0
14269,Makapwa Health Centre,2028,8,all,0,0
14270,Makhanga Health Centre,2028,8,all,0,0
14271,Makiyoni Health Centre,2028,8,all,0,0
14272,Makwapala Health Centre,2028,8,all,0,0
14273,Malambo Health Centre,2028,8,all,0,0
14274,Malembo Health Centre,2028,8,all,0,0
14275,Malombe Dispensary,2028,8,all,0,0
14276,Malomo Health Centre,2028,8,all,0,0
14277,Malukula Health Centre,2028,8,all,0,0
14278,Maluwa Health Centre,2028,8,all,0,0
14279,Mangamba Health Centre,2028,8,all,0,0
14280,Mangochi District Hospital,2028,8,all,0,0
14281,Mangunda Health Centre,2028,8,all,0,0
14282,Manjawira Health Centre,2028,8,all,0,0
14283,Manolo Health Center,2028,8,all,0,0
14284,Maonde Health Centre,2028,8,all,0,0
14285,Masenjere Health Centre,2028,8,all,0,0
14286,Matanda Health Centre,2028,8,all,0,0
14287,Matapila Health Centre,2028,8,all,0,0
14288,Matiki Health Centre,2028,8,all,0,0
14289,Matiya Health Centre,2028,8,all,0,0
14290,Matuli Health Centre,2028,8,all,0,0
14291,Matumba Health Centre,2028,8,all,0,0
14292,Maula Health Centre,2028,8,all,0,0
14293,Mauwa Health Centre,2028,8,all,0,0
14294,Mayaka Health Centre,2028,8,all,0,0
14295,Mayani Health Centre,2028,8,all,0,0
14296,Mbabvi Health Centre,2028,8,all,0,0
14297,Mbalachanda Health Centre,2028,8,all,0,0
14298,Mbang'ombe 1 Health Centre,2028,8,all,0,0
14299,Mbang'ombe 2 Health Centre,2028,8,all,0,0
14300,Mbayani Health Center,2028,8,all,0,0
14301,Mbenje Health Centre,2028,8,all,0,0
14302,Mbera Health Centre,2028,8,all,0,0
14303,Mbingwa Health Centre,2028,8,all,0,0
14304,Mbiza Health Centre,2028,8,all,0,0
14305,Mchima Clinic,2028,8,all,0,0
14306,Mchinji District Hospital,2028,8,all,0,0
14307,Mchoka Health Centre,2028,8,all,0,0
14308,Mdunga Heallth Centre,2028,8,all,0,0
14309,Mfera Health Centre,2028,8,all,0,0
14310,Mhalaunda Health Centre,2028,8,all,0,0
14311,Mhuju Rural Hospital,2028,8,all,0,0
14312,Mikolongwe Health Centre,2028,8,all,0.003848367,0.003848367
14313,Mikundi Health Centre,2028,8,all,0,0
14314,Milepa Health Centre,2028,8,all,0,0
14315,Milonde Health Centre,2028,8,all,0,0
14316,Mimosa Dispensary,2028,8,all,0,0
14317,Misomali Health Centre (CHAM),2028,8,all,0,0
14318,Misuku Health Centre,2028,8,all,0,0
14319,Mkanda Health Centre,2028,8,all,0,0
14320,Mkoma Health Centre,2028,8,all,0,0
14321,Mkumba Health Centre,2028,8,all,0,0
14322,Mlanda Health Centre,2028,8,all,0,0
14323,Mlangeni Health Centre,2028,8,all,0,0
14324,Mlowe Health Centre,2028,8,all,0,0
14325,Mnyanja Health Centre,2028,8,all,0,0
14326,Monkey-Bay Community Hospital,2028,8,all,0,0
14327,Mpala Health Centre,2028,8,all,0,0
14328,Mpamba Health Centre,2028,8,all,0,0
14329,Mpasa Health Centre,2028,8,all,0,0
14330,Mpata Health Centre,2028,8,all,0,0
14331,Mpemba Health Centre,2028,8,all,0.000253421,0.000253421
14332,Mpherembe Health Centre,2028,8,all,0,0
14333,Mphompha Health Centre,2028,8,all,0.005523792,0.005523792
14334,Mpondasi Health Centre,2028,8,all,0,0
14335,Mponela Rural Hospital,2028,8,all,0,0
14336,Msenjere Health Centre,2028,8,all,0,0
14337,Msese Health Centre,2028,8,all,0,0
14338,Msumbe Health Centre,2028,8,all,0,0
14339,Mtakataka Health Centre,2028,8,all,0,0
14340,Mtende Health Centre,2028,8,all,0,0
14341,Mtendere Health Centre,2028,8,all,0,0
14342,Mtengowanthenga Hospital,2028,8,all,0,0
14343,Mtonda Health Centre,2028,8,all,0,0
14344,Mtwalo Health Centre,2028,8,all,0,0
14345,Mulanje District Hospital,2028,8,all,0,0
14346,Mulomba Health Centre,2028,8,all,0,0
14347,Muloza Health Centre,2028,8,all,0,0
14348,Mvera Mission Health Centre,2028,8,all,0,0
14349,Mwandama Health Centre,2028,8,all,0,0
14350,Mwanga Health Centre,2028,8,all,0,0
14351,Mwangala Health Centre,2028,8,all,0,0
14352,Mwansambo Health Centre,2028,8,all,0,0
14353,Mwanza District Hospital,2028,8,all,0.001675844,0.001675844
14354,Mwazisi Health Centre,2028,8,all,0.001130978,0.001130978
14355,Mzambazi Rural Hospital,2028,8,all,0,0
14356,Mzandu Health Centre,2028,8,all,0,0
14357,Mzenga Health Centre,2028,8,all,0,0
14358,Mzimba District Hospital,2028,8,all,0,0
14359,Mziza Health Centre,2028,8,all,0,0
14360,Naisi Health Centre,2028,8,all,0,0
14361,Nalunga Health Centre,2028,8,all,0,0
14362,Namadzi Health Centre,2028,8,all,0,0
14363,Namalaka Health Centre,2028,8,all,0,0
14364,Namandanje Health Centre,2028,8,all,0,0
14365,Namanja Health Centre,2028,8,all,0,0
14366,Namanolo Health Centre,2028,8,all,0,0
14367,Nambazo Health Centre,2028,8,all,0,0
14368,Nambuma Health Centre,2028,8,all,0,0
14369,Namphungo Health Centre,2028,8,all,0,0
14370,Namulenga Health Centre,2028,8,all,0,0
14371,Namwera Health Centre,2028,8,all,0,0
14372,Nankhwali Health Centre,2028,8,all,0,0
14373,Nathenje Health Centre,2028,8,all,0,0
14374,Nayuchi Health Centre,2028,8,all,0,0
14375,Ndakwela Health Centre,2028,8,all,0,0
14376,Ndamera Health Centre,2028,8,all,0,0
14377,Ndaula Health Centre,2028,8,all,0,0
14378,Neno District Hospital,2028,8,all,0.002372782,0.002372782
14379,Ng'onga Health Centre,2028,8,all,0,0
14380,Ngabu Rural Hospital,2028,8,all,0,0
14381,Ngala Health Centre,2028,8,all,0,0
14382,Ngana Health Centre,2028,8,all,0,0
14383,Ngapani Health Centre,2028,8,all,0,0
14384,Ngodzi Health Centre,2028,8,all,0,0
14385,Ngoni Health Centre,2028,8,all,0,0
14386,Ngwelero Health Centre,2028,8,all,0,0
14387,Nkasala Health Centre,2028,8,all,0,0
14388,Nkhata Bay District Hospital,2028,8,all,0.023860585,0.023860585
14389,Nkhotakota District Hospital,2028,8,all,0,0
14390,Nkhulambe Health Centre,2028,8,all,0,0
14391,Nkhunga Health Centre,2028,8,all,0,0
14392,Nkhwazi Health Centre,2028,8,all,0,0
14393,Nkomaula Health Centre,2028,8,all,0,0
14394,Nkula Health Centre,2028,8,all,0,0
14395,Nsanama Health Centre,2028,8,all,0,0
14396,Nsanje District Hospital,2028,8,all,0,0
14397,Nsiyaludzu Health Centre,2028,8,all,0,0
14398,Ntaja Health Centre,2028,8,all,0,0
14399,Ntcheu District Hospital,2028,8,all,0,0
14400,Ntchisi District Hospital,2028,8,all,0,0
14401,Nthalire Health Centre,2028,8,all,0.017568037,0.017568037
14402,Nthungwa Health Centre,2028,8,all,0,0
14403,Nyambi Health Centre,2028,8,all,0,0
14404,Nyamithuthu Health Centre,2028,8,all,0,0
14405,Nyungwe Health Centre,2028,8,all,0,0
14406,Nzama Health Centre,2028,8,all,0,0
14407,Pensulo Health Centre,2028,8,all,0.0005662,0.0005662
14408,Phalombe Health Centre,2028,8,all,0,0
14409,Phirilongwe Health Centre,2028,8,all,0,0
14410,Phokera Health Centre,2028,8,all,0,0
14411,Raiply Clinic,2028,8,all,0,0
14412,Rumphi District Hospital,2028,8,all,0,0
14413,Salima District Hospital,2028,8,all,0,0
14414,Sankhulani Health Centre,2028,8,all,0,0
14415,Sharpe Valley Health Centre,2028,8,all,0,0
14416,Somba Health Centre,2028,8,all,0,0
14417,Sorgin Health Centre,2028,8,all,0,0
14418,South Lunzu Health Centre,2028,8,all,0.004018406,0.004018406
14419,Tembwe Health Centre,2028,8,all,0,0
14420,Thekerani Rural Hospital,2028,8,all,0,0
14421,Thembe Health Centre,2028,8,all,0,0
14422,Thomas Health Centre,2028,8,all,0,0
14423,Thonje Health Centre,2028,8,all,0,0
14424,Thumbwe Health Centre,2028,8,all,0.003327704,0.003327704
14425,Thunduwike Health Centre,2028,8,all,0,0
14426,Thyolo District Hospital,2028,8,all,0.002801598,0.002801598
14427,Usisya Health Centre,2028,8,all,0,0
14428,Utale 1 Health Centre,2028,8,all,0,0
14429,Utale 2 Health Centre,2028,8,all,0,0
14430,Wiliro Health Centre,2028,8,all,0,0
14431,Wimbe Health Centre,2028,8,all,0,0
14432,Area 30 Police Clinic,2028,9,all,0,0
14433,Balaka District Hospital,2028,9,all,0,0
14434,Bangwe Health Centre,2028,9,all,0,0
14435,Benga Health Centre,2028,9,all,0,0
14436,Bilira Health Centre,2028,9,all,0,0
14437,Bolero Rural Hospital,2028,9,all,0,0
14438,Bondo Health Centre,2028,9,all,0,0
14439,Bula Health Centre,2028,9,all,0,0
14440,Bulala Health Centre,2028,9,all,0,0
14441,Bvumbwe Health Centre,2028,9,all,0.025997924,0.025997924
14442,Bwanje Health Centre,2028,9,all,0,0
14443,Chadza Health Centre,2028,9,all,0,0
14444,Chakhaza Health Centre,2028,9,all,0,0
14445,Chamama Health Centre,2028,9,all,0,0
14446,Chambe Health Centre,2028,9,all,0,0
14447,Chang'ambika Health Centre,2028,9,all,0.01093174,0.01093174
14448,Chapananga Health Centre,2028,9,all,0,0
14449,Chifunga Health Centre,2028,9,all,0,0
14450,Chikande Health Centre,2028,9,all,0,0
14451,Chikole Dispensary,2028,9,all,0.007361451,0.007361451
14452,Chikuse Health Centre,2028,9,all,0,0
14453,Chikwawa District Hospital,2028,9,all,0.001472234,0.001472234
14454,Chikweo Health Centre,2028,9,all,0.000673581,0.000673581
14455,Chikwina Health Centre,2028,9,all,0,0
14456,Chileka Health Centre,2028,9,all,0,0
14457,Chileka Sda Health Centre,2028,9,all,0,0
14458,Chilonga Health Centre,2028,9,all,0,0
14459,Chilumba Rural Hospital,2028,9,all,0,0
14460,Chimatiro Health Centre,2028,9,all,0,0
14461,Chimbalanga Health Centre,2028,9,all,0.000550643,0.000550643
14462,Chimoto Health Centre,2028,9,all,0.0082455,0.0082455
14463,Chingale Health Centre,2028,9,all,0,0
14464,Chingazi Health Centre,2028,9,all,0,0
14465,Chintheche Rural Hospital,2028,9,all,0,0
14466,Chinyama Health Centre,2028,9,all,0,0
14467,Chioshya Health Centre,2028,9,all,0,0
14468,Chipho Health Centre,2028,9,all,0,0
14469,Chipoka Health Centre,2028,9,all,0,0
14470,Chiradzulu District Hospital,2028,9,all,0.017450276,0.017450276
14471,Chiringa Health Centre,2028,9,all,0,0
14472,Chiringa Maternity,2028,9,all,0,0
14473,Chisala Health Centre,2028,9,all,0,0
14474,Chisepo Health Centre,2028,9,all,0,0
14475,Chisi Health Centre,2028,9,all,0,0
14476,Chisimuka Health Centre,2028,9,all,0,0
14477,Chisitu Health Centre,2028,9,all,0,0
14478,Chitala Health Centre,2028,9,all,0,0
14479,Chitekesa Health Centre,2028,9,all,0,0
14480,Chitera Health Centre,2028,9,all,0.01630673,0.01630673
14481,Chitheka Health Centre,2028,9,all,0,0
14482,Chitimba Health Centre,2028,9,all,0,0
14483,Chitipa District Hospital,2028,9,all,0,0
14484,Chitowo Health Centre,2028,9,all,0,0
14485,Chiwamba Health Centre,2028,9,all,0,0
14486,Chiwe Health Centre,2028,9,all,0,0
14487,Choma Health Centre,2028,9,all,0,0
14488,City Clinic Zomba,2028,9,all,0,0
14489,Dedza District Hospital,2028,9,all,0.010153906,0.010153906
14490,Diamphwe Health Centre,2028,9,all,0,0
14491,Dickson Health Centre,2028,9,all,0,0
14492,Domasi Rural Hospital,2028,9,all,0,0
14493,Dr David Livingstone Memorial Clinic,2028,9,all,0,0
14494,Dwambazi Rural Hospital,2028,9,all,0,0
14495,Dzenje Health Centre,2028,9,all,0,0
14496,Dzenza Health Centre,2028,9,all,0,0
14497,Dziwe Health Centre,2028,9,all,0.007973715,0.007973715
14498,Emsizini Health Centre,2028,9,all,0,0
14499,Endindeni Health Centre,2028,9,all,0,0
14500,Engucwini Health Centre,2028,9,all,0,0
14501,Euthini Rural Hospital,2028,9,all,0,0
14502,Fulirwa Health Centre,2028,9,all,0,0
14503,Gaga Health Centre,2028,9,all,0.010813833,0.010813833
14504,Ganya Health Centre,2028,9,all,0,0
14505,Hora Health Centre,2028,9,all,0,0
14506,Ifumbo Health Centre,2028,9,all,0,0
14507,Jalasi Health Centre,2028,9,all,0.007780818,0.007780818
14508,Jalawe Health Centre,2028,9,all,0,0
14509,Jenda Health Centre,2028,9,all,0,0
14510,Kabudula Rural Hospital,2028,9,all,0,0
14511,Kabuwa Health Centre,2028,9,all,0,0
14512,Kabwafu Health Centre,2028,9,all,0,0
14513,Kachere Health Centre,2028,9,all,0,0
14514,Kafele Health Centre,2028,9,all,0,0
14515,Kaigwazanga Health Centre,2028,9,all,0,0
14516,Kakoma Health Centre,2028,9,all,0,0
14517,Kalemba Health Centre,2028,9,all,0,0
14518,Kalembo Health Centre,2028,9,all,0,0
14519,Kalimanjira Health Centre,2028,9,all,0,0
14520,Kalinde Health Centre,2028,9,all,0,0
14521,Kalulu Health Centre,2028,9,all,0,0
14522,Kaluluma Rural Hospital,2028,9,all,0,0
14523,Kambenje Health Centre,2028,9,all,0,0
14524,Kamboni Health Centre,2028,9,all,0,0
14525,Kameme Health Centre,2028,9,all,0,0
14526,Kamsonga Health Centre,2028,9,all,0,0
14527,Kamteteka Health Centre,2028,9,all,0,0
14528,Kamwe Health Centre,2028,9,all,0,0
14529,Kande Health Centre,2028,9,all,0,0
14530,Kandeu Health Centre,2028,9,all,0,0
14531,Kangolwa Health Centre,2028,9,all,0,0
14532,Kanyama Health Centre,2028,9,all,0,0
14533,Kanyezi Health Centre,2028,9,all,0,0
14534,Kapanga Health Centre,2028,9,all,0,0
14535,Kapelula Health Centre,2028,9,all,0,0
14536,Kapenda Health Centre,2028,9,all,0,0
14537,Kapeni Health Centre,2028,9,all,0,0
14538,Kaphuka Health Centre,2028,9,all,0,0
14539,Kapire Health Centre,2028,9,all,0,0
14540,Kaporo Rural Hospital,2028,9,all,0,0
14541,Karonga District Hospital,2028,9,all,0,0
14542,Kaseye Mission Hospital,2028,9,all,0,0
14543,Kasina Health Centre,2028,9,all,0,0
14544,Kasinje Health Centre,2028,9,all,0,0
14545,Kasoba Health Centre,2028,9,all,0,0
14546,Kasungu District Hospital,2028,9,all,0,0
14547,Katchale Health Centre,2028,9,all,0,0
14548,Katimbila Health Centre,2028,9,all,0,0
14549,Katowo Rural Hospital,2028,9,all,0,0
14550,Katsekera Health Centre,2028,9,all,0,0
14551,Katuli Health Centre,2028,9,all,0.014130052,0.014130052
14552,Kaundu Health Centre,2028,9,all,0,0
14553,Kavuzi Health Centre,2028,9,all,0,0
14554,Kawamba Health Centre,2028,9,all,0,0
14555,Kaweche Health Centre,2028,9,all,0,0
14556,Kawinga Dispensary,2028,9,all,0.000148748,0.000148748
14557,Kayembe Health Centre,2028,9,all,0,0
14558,Khanda Health Centre,2028,9,all,0,0
14559,Khola Health Centre,2028,9,all,0,0
