Facility_ID,Facility_Name,Facility_Level,District,Region,Officer_Category,Total_Mins_Per_Day,Staff_Count
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Laboratory,1676.8772094882124,7.45226031777264
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Mental,612.8108647390465,3.0
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Nursing_and_Midwifery,19772.342488475864,95.68784354568072
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Nutrition,0.0,0.0
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Pharmacy,1678.5074070329092,7.913280857148476
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Radiography,1295.651762370389,6.216330858960764
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Clinical,18944.815441767038,102.35879095024902
31.0,Facility_Level_2_Dowa,2,Dowa,Central,DCSA,0.0,0.0
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Dental,779.9972882508085,3.8184568835098336
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Laboratory,1590.1233900765135,7.448323296065439
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Mental,0.0,0.0
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Nursing_and_Midwifery,31744.78516586968,154.47041167621362
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Nutrition,280.4388703043094,1.3728813559322033
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Pharmacy,1991.3390073791568,10.558192942683533
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Radiography,1184.0518296523392,5.783669141039237
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Clinical,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,DCSA,13957.006256830322,250.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Dental,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Laboratory,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Mental,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Nursing_and_Midwifery,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Nutrition,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Pharmacy,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Radiography,0.0,0.0
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Clinical,11301.478134923156,54.17594371262612
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,DCSA,0.0,0.0
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Dental,2738.02534623699,13.40393343419062
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Laboratory,5546.216000019997,27.562498682388988
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Mental,0.0,0.0
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Nursing_and_Midwifery,39544.33871760833,186.68473837489634
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Nutrition,110.79066481157902,0.5423728813559322
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Pharmacy,5223.015182370589,26.091910576985203
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Radiography,0.0,0.0
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Clinical,7431.126889606876,36.79796035354492
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,DCSA,0.0,0.0
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Dental,846.7482447730647,4.145234493192133
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Laboratory,1494.3842437830913,6.640351925117531
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Mental,204.27028824634883,1.0
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Nursing_and_Midwifery,16763.35036548116,81.06169839341163
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Nutrition,0.0,0.0
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Pharmacy,1451.3341908643624,6.842479092397976
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Radiography,1109.9506414482048,5.368822905620361
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Clinical,15984.509050515924,86.02609593382894
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,DCSA,0.0,0.0
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Dental,704.9024621632703,3.4508320726172466
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Laboratory,1451.286037651932,6.797149392493483
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Mental,0.0,0.0
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Nursing_and_Midwifery,26790.260678923034,130.25356323169203
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Nutrition,93.4796234347698,0.4576271186440678
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Pharmacy,1709.8255000905758,9.06561033061682
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Radiography,1351.7960098414915,6.631177094379639
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Clinical,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,DCSA,13957.006256830322,250.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Dental,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Laboratory,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Mental,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Nursing_and_Midwifery,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Nutrition,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Pharmacy,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Radiography,0.0,0.0
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Clinical,14205.167865096177,68.00856298791192
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,DCSA,0.0,0.0
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Dental,3970.136752043636,19.4357034795764
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Laboratory,8060.93758342725,40.064835245918914
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Mental,0.0,0.0
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Nursing_and_Midwifery,55962.96144392237,264.19062807382977
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Nutrition,332.3719944347371,1.6271186440677967
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Pharmacy,7553.341832230144,37.73635071396265
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Radiography,0.0,0.0
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Clinical,9269.58084149119,45.86749842478752
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,DCSA,0.0,0.0
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Dental,1227.7849549209438,6.010590015128593
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Laboratory,2161.691075764164,9.60674757383892
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Mental,408.54057649269765,2.0
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Nursing_and_Midwifery,23427.542161924106,112.5808598044321
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Nutrition,0.0,0.0
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Pharmacy,2038.6677813391102,9.612121141890771
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Radiography,1364.9350090424664,6.55779427359491
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Clinical,19959.077609032727,107.12393858730057
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,DCSA,0.0,0.0
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Dental,930.186940425885,4.553706505295008
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Laboratory,1991.3897255384406,9.328417180242159
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Mental,0.0,0.0
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Nursing_and_Midwifery,36080.75710207261,174.2285121217381
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Nutrition,280.4388703043094,1.3728813559322033
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Pharmacy,2386.0485179812204,12.651528144146573
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Radiography,1317.6695196627743,6.44220572640509
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Clinical,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,DCSA,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Dental,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Laboratory,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Mental,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Nursing_and_Midwifery,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Nutrition,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Pharmacy,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Radiography,0.0,0.0
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Clinical,749.0677208517096,3.6552969216058457
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,DCSA,0.0,0.0
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Dental,273.80253462369905,1.340393343419062
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Laboratory,406.80274279618527,2.0196763244625906
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Mental,0.0,0.0
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Nursing_and_Midwifery,3564.8345906074,16.828489941946806
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Nutrition,0.0,0.0
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Pharmacy,375.64511363016646,1.8760095625767268
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Radiography,0.0,0.0
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Clinical,601.1526922485025,3.2023462079840006
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,DCSA,0.0,0.0
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Dental,84.67482447730647,0.4145234493192133
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Laboratory,114.08784850868906,0.5064896734432865
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Mental,204.27028824634883,1.0
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Nursing_and_Midwifery,1465.7916925384372,6.979671739088507
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Nutrition,0.0,0.0
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Pharmacy,101.78065862988119,0.47972798345932677
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Radiography,393.5508609384162,1.8718981972428421
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Clinical,1253.9841096661755,7.142356870410153
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,DCSA,0.0,0.0
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Dental,50.06321739169215,0.24508320726172467
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Laboratory,101.20873108053372,0.47383400209412313
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Mental,0.0,0.0
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Nursing_and_Midwifery,2133.944764954435,10.191838318964686
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Nutrition,0.0,0.0
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Pharmacy,121.5418389879543,0.6442624539639464
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Radiography,233.10888984215262,1.128101802757158
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Clinical,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,DCSA,58986.15553882395,1056.5689097896106
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Dental,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Laboratory,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Mental,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Nursing_and_Midwifery,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Nutrition,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Pharmacy,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Radiography,0.0,0.0
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Clinical,17036.104809713106,81.82167417526661
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,DCSA,0.0,0.0
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Dental,3956.2122371421033,19.36753637107974
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Laboratory,8785.116904737974,43.668246329053005
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Mental,0.0,0.0
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Nursing_and_Midwifery,49453.53979389968,233.47632226734697
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Nutrition,350.8669072606556,1.7176600193441351
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Pharmacy,7292.6973528201725,36.450734762360725
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Radiography,0.0,0.0
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Clinical,12072.82027920431,62.50259320552283
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,DCSA,0.0,0.0
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Dental,1223.4787279649393,5.989508990604795
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Laboratory,2341.4081607609146,10.406469172610183
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Mental,10674.029194320257,52.25443840098487
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Nursing_and_Midwifery,21668.5660551029,106.46413080946157
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Nutrition,0.0,0.0
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Pharmacy,2153.7761661541754,10.158862916270554
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Radiography,1749.3648418877765,8.39389076380485
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Clinical,25610.973702072595,140.699942079128
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,DCSA,0.0,0.0
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Dental,965.962207380378,4.728843414640082
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Laboratory,2654.630156830559,12.430933372317549
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Mental,0.0,0.0
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Nursing_and_Midwifery,37867.793595035284,186.95846746645552
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Nutrition,296.0439530011782,1.4492756413216141
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Pharmacy,2482.129057187227,13.166312916434737
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Radiography,1604.2507501308164,7.836654497107115
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Clinical,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,DCSA,90018.84325909657,1612.4310902103894
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Dental,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Laboratory,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Mental,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Nursing_and_Midwifery,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Nutrition,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Pharmacy,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Radiography,0.0,0.0
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Clinical,25998.82014012133,124.86815584942335
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,DCSA,0.0,0.0
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Dental,6037.580276622912,29.556820663716024
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Laboratory,13406.977526106704,66.64216350067652
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Mental,0.0,0.0
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Nursing_and_Midwifery,75471.10684954647,356.30849759417396
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Nutrition,535.4584112319766,2.6213230315033225
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Pharmacy,11129.394244170744,55.6275103755859
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Radiography,0.0,0.0
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Clinical,18424.34561943318,95.38528303224984
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,DCSA,0.0,0.0
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Dental,1867.1523654567468,9.14059690954649
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Laboratory,3573.225823988133,15.881325181690148
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Mental,16289.648854197787,79.74556159901513
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Nursing_and_Midwifery,33068.42484555281,162.47503870200444
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Nutrition,0.0,0.0
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Pharmacy,3286.8804102447557,15.503452974630672
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Radiography,2669.7077995059612,12.809926839588577
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Clinical,39084.937920429235,214.72235165840937
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,DCSA,0.0,0.0
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Dental,1474.156092155432,7.216693650412868
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Laboratory,4051.234290753465,18.9708624436526
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Mental,0.0,0.0
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Nursing_and_Midwifery,57790.08557280298,285.31754316055753
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Nutrition,451.79303447698027,2.2117413078309283
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Pharmacy,3787.9801541011057,20.09312605471741
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Radiography,2448.249008689224,11.959527899499463
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Clinical,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,DCSA,13957.006256830322,250.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Dental,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Laboratory,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Mental,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Nursing_and_Midwifery,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Nutrition,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Pharmacy,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Radiography,0.0,0.0
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Clinical,10421.642906251582,50.113292611568596
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,DCSA,0.0,0.0
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Dental,2464.2228116132915,12.063540090771559
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Laboratory,5443.461808701331,27.060063737236742
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Mental,0.0,0.0
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Nursing_and_Midwifery,34251.263705393314,161.69794258327065
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Nutrition,553.9533240578951,2.711864406779661
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Pharmacy,4696.66970817085,23.46110357304387
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Radiography,0.0,0.0
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Clinical,6890.298172871724,33.86379788825265
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,DCSA,0.0,0.0
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Dental,762.0734202957583,3.73071104387292
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Laboratory,1448.7015124708346,6.439280970886067
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Mental,0.0,0.0
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Nursing_and_Midwifery,14598.614121157243,70.78259947154237
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Nutrition,0.0,0.0
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Pharmacy,1323.4100997927005,6.239083731539928
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Radiography,439.26679382147904,2.1310710498409335
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Clinical,14823.860570318895,80.02290950017874
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,DCSA,0.0,0.0
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Dental,654.8392447715783,3.205748865355522
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Laboratory,1387.7059279154457,6.500655291877191
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Mental,0.0,0.0
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Nursing_and_Midwifery,23694.09048093396,115.51945794518699
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Nutrition,467.398117173849,2.288135593220339
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Pharmacy,1565.4457201189969,8.2998126954162
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Radiography,584.2163599575989,2.868928950159067
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Clinical,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,DCSA,13957.006256830322,250.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Dental,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Laboratory,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Mental,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Nursing_and_Midwifery,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Nutrition,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Pharmacy,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Radiography,0.0,0.0
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Clinical,16092.799665265466,77.42563615864361
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,DCSA,0.0,0.0
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Dental,5339.149425162132,26.13767019667171
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Laboratory,10551.024124624455,52.43907893719739
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Mental,0.0,0.0
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Nursing_and_Midwifery,62660.909240776964,295.8100156222878
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Nutrition,110.79066481157902,0.5423728813559322
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Pharmacy,8565.59322100281,42.7818052594172
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Radiography,0.0,0.0
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Clinical,10771.661593154986,53.30937471502378
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,DCSA,0.0,0.0
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Dental,1651.1590773074763,8.08320726172466
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Laboratory,2834.7379941022573,12.597324019873088
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Mental,612.8108647390465,3.0
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Nursing_and_Midwifery,26208.607963535498,125.8899496615171
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Nutrition,0.0,0.0
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Pharmacy,2379.035299185563,11.2143938691635
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Radiography,1897.0523633250373,9.112619300106045
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Clinical,23122.305453181147,125.2649891263326
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,DCSA,0.0,0.0
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Dental,1180.5030273843458,5.779122541603631
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Laboratory,2553.8763129571807,11.963597042929525
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Mental,0.0,0.0
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Nursing_and_Midwifery,40257.445083043305,194.3000347161951
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Nutrition,93.4796234347698,0.4576271186440678
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Pharmacy,2830.2160590007056,15.003800871419301
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Radiography,1818.0137895257967,8.887380699893956
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Clinical,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,DCSA,13957.006256830322,250.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Dental,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Laboratory,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Mental,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Nursing_and_Midwifery,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Nutrition,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Pharmacy,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Radiography,0.0,0.0
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,Clinical,11893.905462890401,57.253973939973456
61.0,Facility_Level_1a_Mchinji,1a,Mchinji,Central,DCSA,0.0,0.0
