Year,Month,Facility_ID,Appt_Type,Usage
2015,3,6,AntenatalTotal,286.75
2015,3,6,Csection,105.28341116079297
2015,3,6,Delivery,243.73392226782872
2015,3,6,DentalAll,0.0
2015,3,6,EPI,2143.860465116279
2015,3,6,EstAdult,3380.0
2015,3,6,FamPlan,48.23529411764706
2015,3,6,IPAdmission,2144.0
2015,3,6,InpatientDays,3482.25
2015,3,6,MaleCirc,0.0
2015,3,6,MentalAll,0.0
2015,3,6,NewAdult,71.0
2015,3,6,OPD,6499.75
2015,3,6,PMTCT,58.0
2015,3,6,Peds,317.0
2015,3,6,STI,43.0
2015,3,6,U5Malnutr,0.375
2015,3,6,VCTTests,423.0
2015,3,13,AccidentsandEmerg,1035.25
2015,3,13,AntenatalFirst,1325.5
2015,3,13,AntenatalTotal,2886.5
2015,3,13,Csection,0.7124725102104932
2015,3,13,Delivery,626.3571084625039
2015,3,13,DentalAll,0.0
2015,3,13,EPI,26962.0
2015,3,13,EstAdult,115.0
2015,3,13,FamPlan,5494.030646389367
2015,3,13,IPAdmission,1085.3962264150944
2015,3,13,InpatientDays,693.2452830188679
2015,3,13,MaleCirc,739.6666666666666
2015,3,13,MentalAll,0.0
2015,3,13,NewAdult,56.0
2015,3,13,OPD,45607.75
2015,3,13,PMTCT,22.0
2015,3,13,Peds,14.0
2015,3,13,STI,250.0
2015,3,13,U5Malnutr,463.4166666666667
2015,3,13,VCTTests,6682.0
2015,3,14,AccidentsandEmerg,322.0
2015,3,14,AntenatalFirst,436.0
2015,3,14,AntenatalTotal,471.0
2015,3,14,Csection,10.0
2015,3,14,Delivery,526.0
2015,3,14,DentalAll,0.0
2015,3,14,EPI,10236.0
2015,3,14,EstAdult,290.0
2015,3,14,FamPlan,1027.0
2015,3,14,IPAdmission,2227.0
2015,3,14,InpatientDays,2963.0
2015,3,14,MaleCirc,284.0
2015,3,14,MentalAll,0.0
2015,3,14,NewAdult,110.0
2015,3,14,OPD,7082.8421052631575
2015,3,14,PMTCT,46.0
2015,3,14,Peds,31.0
2015,3,14,STI,162.0
2015,3,14,U5Malnutr,32.0
2015,3,14,VCTTests,2337.0
2015,3,15,AccidentsandEmerg,292.0
2015,3,15,AntenatalFirst,104.0
2015,3,15,AntenatalTotal,262.0
2015,3,15,Csection,67.0
2015,3,15,Delivery,214.0
2015,3,15,DentalAll,0.0
2015,3,15,EPI,7718.0
2015,3,15,EstAdult,3092.0
2015,3,15,FamPlan,2834.0
2015,3,15,IPAdmission,1450.0
2015,3,15,InpatientDays,2297.0
2015,3,15,MaleCirc,8.0
2015,3,15,MentalAll,0.0
2015,3,15,NewAdult,78.0
2015,3,15,OPD,7761.0
2015,3,15,PMTCT,0.0
2015,3,15,Peds,284.0
2015,3,15,STI,483.0
2015,3,15,U5Malnutr,128.0
2015,3,15,VCTTests,1019.0
2015,3,17,AccidentsandEmerg,467.0
2015,3,17,AntenatalFirst,877.0
2015,3,17,AntenatalTotal,1793.0
2015,3,17,Csection,0.0
2015,3,17,Delivery,513.0
2015,3,17,DentalAll,0.0
2015,3,17,EPI,0.0
2015,3,17,EstAdult,21265.0
2015,3,17,FamPlan,5809.333333333333
2015,3,17,IPAdmission,1111.0
2015,3,17,InpatientDays,938.0
2015,3,17,MaleCirc,0.0
2015,3,17,MentalAll,0.0
2015,3,17,NewAdult,259.0
2015,3,17,OPD,31431.0
2015,3,17,PMTCT,176.0
2015,3,17,Peds,2021.0
2015,3,17,STI,247.0
2015,3,17,U5Malnutr,106.35294117647058
2015,3,17,VCTTests,2786.0
2015,3,18,AccidentsandEmerg,80.0
2015,3,18,AntenatalFirst,124.0
2015,3,18,AntenatalTotal,299.0
2015,3,18,Csection,22.0
2015,3,18,Delivery,74.0
2015,3,18,DentalAll,0.0
2015,3,18,EPI,0.0
2015,3,18,EstAdult,2276.0
2015,3,18,FamPlan,517.2174414906486
2015,3,18,IPAdmission,884.0
2015,3,18,InpatientDays,1109.0
2015,3,18,MaleCirc,0.0
2015,3,18,MentalAll,0.0
2015,3,18,NewAdult,57.0
2015,3,18,OPD,3973.0
2015,3,18,PMTCT,39.0
2015,3,18,Peds,255.0
2015,3,18,STI,53.0
2015,3,18,U5Malnutr,0.0
2015,3,18,VCTTests,367.0
2015,3,19,AccidentsandEmerg,98.0
2015,3,19,AntenatalFirst,174.0
2015,3,19,AntenatalTotal,379.0
2015,3,19,Csection,46.0
2015,3,19,Delivery,342.0
2015,3,19,DentalAll,0.0
2015,3,19,EPI,0.0
2015,3,19,EstAdult,4243.0
2015,3,19,FamPlan,857.0
2015,3,19,IPAdmission,2205.0
2015,3,19,InpatientDays,8900.0
2015,3,19,MaleCirc,934.0
2015,3,19,MentalAll,0.0
2015,3,19,NewAdult,46.0
2015,3,19,OPD,8383.0
2015,3,19,PMTCT,8.0
2015,3,19,Peds,305.0
2015,3,19,STI,53.0
2015,3,19,U5Malnutr,27.0
2015,3,19,VCTTests,618.0
2015,3,21,AccidentsandEmerg,258.0
2015,3,21,AntenatalFirst,459.0
2015,3,21,AntenatalTotal,956.0
2015,3,21,Csection,0.3562362551052466
2015,3,21,Delivery,255.26593604389282
2015,3,21,DentalAll,0.0
2015,3,21,EPI,9572.0
2015,3,21,FamPlan,1085.25
2015,3,21,IPAdmission,504.0
2015,3,21,InpatientDays,530.0
2015,3,21,MaleCirc,0.0
2015,3,21,MentalAll,0.0
2015,3,21,OPD,14977.0
2015,3,21,STI,79.0
2015,3,21,U5Malnutr,29.0
2015,3,21,VCTTests,743.0
2015,3,22,AccidentsandEmerg,19.0
2015,3,22,AntenatalFirst,47.0
2015,3,22,AntenatalTotal,105.0
2015,3,22,Csection,0.0
2015,3,22,Delivery,20.0
2015,3,22,DentalAll,0.0
2015,3,22,EPI,754.0
2015,3,22,FamPlan,0.0
2015,3,22,IPAdmission,352.0
2015,3,22,InpatientDays,685.0
2015,3,22,MaleCirc,0.0
2015,3,22,MentalAll,0.0
2015,3,22,OPD,1229.0
2015,3,22,STI,15.0
2015,3,22,U5Malnutr,2.0
2015,3,22,VCTTests,187.0
2015,3,23,AccidentsandEmerg,331.0
2015,3,23,AntenatalFirst,239.0
2015,3,23,AntenatalTotal,506.0
2015,3,23,Csection,44.0
2015,3,23,Delivery,210.0
2015,3,23,DentalAll,0.0
2015,3,23,EPI,5559.0
2015,3,23,EstAdult,1773.0
2015,3,23,FamPlan,1815.0
2015,3,23,IPAdmission,2459.0
2015,3,23,InpatientDays,3123.0
2015,3,23,MaleCirc,0.0
2015,3,23,MentalAll,0.0
2015,3,23,NewAdult,29.0
2015,3,23,OPD,0.0
2015,3,23,PMTCT,44.0
2015,3,23,Peds,131.0
2015,3,23,STI,216.0
2015,3,23,U5Malnutr,3.0
2015,3,23,VCTTests,268.0
2015,3,25,AccidentsandEmerg,732.0
2015,3,25,AntenatalFirst,1962.0
2015,3,25,AntenatalTotal,2550.3333333333335
2015,3,25,Csection,0.3562362551052466
2015,3,25,Delivery,1371.5660231598902
2015,3,25,DentalAll,0.0
2015,3,25,EPI,87085.70754716982
2015,3,25,FamPlan,12301.430552666045
2015,3,25,IPAdmission,3475.0
2015,3,25,InpatientDays,3224.0
2015,3,25,MaleCirc,0.0
2015,3,25,MentalAll,0.0
2015,3,25,OPD,61424.0
2015,3,25,STI,278.0
2015,3,25,U5Malnutr,675.0
2015,3,25,VCTTests,5555.0
2015,3,26,AccidentsandEmerg,24.0
2015,3,26,AntenatalFirst,73.0
2015,3,26,AntenatalTotal,217.0
2015,3,26,Csection,0.0
2015,3,26,Delivery,71.0
2015,3,26,DentalAll,0.0
2015,3,26,EPI,414.0
2015,3,26,EstAdult,24.0
2015,3,26,FamPlan,517.2174414906486
2015,3,26,IPAdmission,833.0
2015,3,26,InpatientDays,806.0
2015,3,26,MaleCirc,0.0
2015,3,26,MentalAll,0.0
2015,3,26,NewAdult,16.0
2015,3,26,OPD,838.0
2015,3,26,PMTCT,12.0
2015,3,26,Peds,6.0
2015,3,26,STI,14.0
2015,3,26,U5Malnutr,1.0
2015,3,26,VCTTests,918.0
2015,3,27,AccidentsandEmerg,230.0
2015,3,27,AntenatalFirst,717.0
2015,3,27,AntenatalTotal,1440.0
2015,3,27,Csection,85.0
2015,3,27,Delivery,388.0
2015,3,27,DentalAll,0.0
2015,3,27,EPI,8748.0
2015,3,27,EstAdult,2967.0
2015,3,27,FamPlan,177.0
2015,3,27,IPAdmission,3095.0
2015,3,27,InpatientDays,2159.0
2015,3,27,MaleCirc,256.75
2015,3,27,MentalAll,405.0
2015,3,27,NewAdult,76.0
2015,3,27,OPD,16101.0
2015,3,27,PMTCT,125.0
2015,3,27,Peds,273.0
2015,3,27,STI,345.0
2015,3,27,U5Malnutr,36.0
2015,3,27,VCTTests,1474.0
2015,3,29,AccidentsandEmerg,813.3204397424148
2015,3,29,AntenatalFirst,1192.4313164802313
2015,3,29,AntenatalTotal,3535.294042588948
2015,3,29,Csection,0.0
2015,3,29,Delivery,847.0
2015,3,29,DentalAll,0.0
2015,3,29,EPI,24345.0
2015,3,29,FamPlan,3682.5038186096454
2015,3,29,IPAdmission,1968.8218338629142
2015,3,29,InpatientDays,1830.9500428708327
2015,3,29,MaleCirc,0.0
2015,3,29,MentalAll,0.0
2015,3,29,OPD,57416.2287789773
2015,3,29,STI,172.0
2015,3,29,U5Malnutr,327.70877838807564
2015,3,29,VCTTests,2711.0
2015,3,30,AccidentsandEmerg,321.66666666666663
2015,3,30,AntenatalFirst,380.0
2015,3,30,AntenatalTotal,948.0
2015,3,30,Csection,16.0
2015,3,30,Delivery,384.0525252525253
2015,3,30,DentalAll,0.0
2015,3,30,EPI,9502.0
2015,3,30,EstAdult,82.0
2015,3,30,FamPlan,763.0
2015,3,30,IPAdmission,4029.0
2015,3,30,InpatientDays,3421.0
2015,3,30,MaleCirc,15.0
2015,3,30,MentalAll,0.0
2015,3,30,NewAdult,42.0
2015,3,30,OPD,11501.242424242424
2015,3,30,PMTCT,6.0
2015,3,30,Peds,3.0
2015,3,30,STI,112.0
2015,3,30,U5Malnutr,66.0
2015,3,30,VCTTests,2095.0
2015,3,31,AccidentsandEmerg,69.0
2015,3,31,AntenatalFirst,114.0
2015,3,31,AntenatalTotal,371.0
2015,3,31,Csection,97.0
2015,3,31,Delivery,222.0
2015,3,31,DentalAll,0.0
2015,3,31,EPI,1777.0
2015,3,31,EstAdult,2378.0
2015,3,31,FamPlan,492.0
2015,3,31,IPAdmission,1032.0
2015,3,31,InpatientDays,1742.0
2015,3,31,MaleCirc,9.0
2015,3,31,MentalAll,0.0
2015,3,31,NewAdult,16.0
2015,3,31,OPD,12175.0
2015,3,31,PMTCT,11.0
2015,3,31,Peds,606.0
2015,3,31,STI,81.0
2015,3,31,U5Malnutr,14.0
2015,3,31,VCTTests,707.0
2015,3,33,AccidentsandEmerg,463.0
2015,3,33,AntenatalFirst,588.0
2015,3,33,AntenatalTotal,1085.0
2015,3,33,Csection,0.0
2015,3,33,Delivery,302.0
2015,3,33,DentalAll,0.0
2015,3,33,EPI,11950.0
2015,3,33,EstAdult,8.0
2015,3,33,FamPlan,1283.0
2015,3,33,IPAdmission,944.0
2015,3,33,InpatientDays,773.0
2015,3,33,MaleCirc,141.0
2015,3,33,MentalAll,0.0
2015,3,33,NewAdult,4.0
2015,3,33,OPD,24841.0
2015,3,33,PMTCT,0.0
2015,3,33,Peds,0.0
2015,3,33,STI,162.0
2015,3,33,U5Malnutr,198.0
2015,3,33,VCTTests,1618.0
2015,3,34,AccidentsandEmerg,209.0
2015,3,34,AntenatalFirst,305.0
2015,3,34,AntenatalTotal,764.0
2015,3,34,Csection,0.0
2015,3,34,Delivery,193.0
2015,3,34,DentalAll,0.0
2015,3,34,EPI,6471.0
2015,3,34,EstAdult,976.0
2015,3,34,FamPlan,412.0
2015,3,34,IPAdmission,790.0
2015,3,34,InpatientDays,705.0
2015,3,34,MaleCirc,913.5
2015,3,34,MentalAll,0.0
2015,3,34,NewAdult,39.0
2015,3,34,OPD,9320.0
2015,3,34,PMTCT,35.0
2015,3,34,Peds,47.0
2015,3,34,STI,14.0
2015,3,34,U5Malnutr,184.0
2015,3,34,VCTTests,642.0
2015,3,35,AccidentsandEmerg,291.0
2015,3,35,AntenatalFirst,282.0
2015,3,35,AntenatalTotal,757.0
2015,3,35,Csection,42.0
2015,3,35,Delivery,228.0
2015,3,35,DentalAll,0.0
2015,3,35,EPI,5784.0
2015,3,35,EstAdult,3233.0
2015,3,35,FamPlan,997.0
2015,3,35,IPAdmission,2261.0
2015,3,35,InpatientDays,5332.0
2015,3,35,MaleCirc,0.0
2015,3,35,MentalAll,70.0
2015,3,35,NewAdult,84.0
2015,3,35,OPD,10996.0
2015,3,35,PMTCT,47.0
2015,3,35,Peds,327.0
2015,3,35,STI,317.0
2015,3,35,U5Malnutr,16.0
2015,3,35,VCTTests,3102.0
2015,3,37,AccidentsandEmerg,1146.1744192688122
2015,3,37,AntenatalFirst,1808.236829357293
2015,3,37,AntenatalTotal,4258.5368338907465
2015,3,37,Csection,6.122004357298475
2015,3,37,Delivery,996.7884858443994
2015,3,37,DentalAll,0.0
2015,3,37,EPI,0.0
2015,3,37,FamPlan,6637.34179785244
2015,3,37,IPAdmission,2270.49545705132
2015,3,37,InpatientDays,2523.5061957035073
2015,3,37,MaleCirc,0.0
2015,3,37,MentalAll,0.0
2015,3,37,OPD,84671.0470630683
2015,3,37,STI,442.0
2015,3,37,U5Malnutr,252.91838092866436
2015,3,37,VCTTests,4976.0
2015,3,38,AccidentsandEmerg,89.0
2015,3,38,AntenatalFirst,163.0
2015,3,38,AntenatalTotal,486.0
2015,3,38,Csection,0.0
2015,3,38,Delivery,91.0
2015,3,38,DentalAll,0.0
2015,3,38,EPI,0.0
2015,3,38,FamPlan,174.0
2015,3,38,IPAdmission,633.0
2015,3,38,InpatientDays,730.0
2015,3,38,MaleCirc,0.0
2015,3,38,MentalAll,0.0
2015,3,38,OPD,4458.0
2015,3,38,STI,36.0
2015,3,38,U5Malnutr,10.0
2015,3,38,VCTTests,539.0
2015,3,39,AccidentsandEmerg,268.0
2015,3,39,AntenatalFirst,271.0
2015,3,39,AntenatalTotal,524.0
2015,3,39,Csection,89.0
2015,3,39,Delivery,636.0
2015,3,39,DentalAll,0.0
2015,3,39,EPI,12110.883720930233
2015,3,39,EstAdult,5026.0
2015,3,39,FamPlan,7563.0
2015,3,39,IPAdmission,3835.0
2015,3,39,InpatientDays,5091.0
2015,3,39,MaleCirc,0.0
2015,3,39,MentalAll,67.0
2015,3,39,NewAdult,110.0
2015,3,39,OPD,17733.0
2015,3,39,PMTCT,91.0
2015,3,39,Peds,401.0
2015,3,39,STI,640.0
2015,3,39,U5Malnutr,8.0
2015,3,39,VCTTests,2669.0
2015,3,41,AccidentsandEmerg,9.0
2015,3,41,AntenatalFirst,14.0
2015,3,41,AntenatalTotal,25.0
2015,3,41,Csection,0.0
2015,3,41,Delivery,3.0
2015,3,41,DentalAll,0.0
2015,3,41,EPI,47.0
2015,3,41,FamPlan,84.0
2015,3,41,IPAdmission,16.0
2015,3,41,InpatientDays,24.0
2015,3,41,MaleCirc,0.0
2015,3,41,MentalAll,0.0
2015,3,41,OPD,779.0
2015,3,41,STI,13.0
2015,3,41,U5Malnutr,0.0
2015,3,41,VCTTests,31.0
2015,3,42,AccidentsandEmerg,95.0
2015,3,42,AntenatalFirst,42.0
2015,3,42,AntenatalTotal,111.0
2015,3,42,Csection,2.0
2015,3,42,Delivery,26.0
2015,3,42,DentalAll,304.0
2015,3,42,EPI,170.0
2015,3,42,FamPlan,162.0
2015,3,42,IPAdmission,168.0
2015,3,42,InpatientDays,313.0
2015,3,42,MaleCirc,0.0
2015,3,42,MentalAll,175.0
2015,3,42,OPD,3052.0
2015,3,42,STI,9.0
2015,3,42,U5Malnutr,0.0
2015,3,42,VCTTests,119.0
2015,3,45,AccidentsandEmerg,2334.139892484603
2015,3,45,AntenatalFirst,4467.824591059473
2015,3,45,AntenatalTotal,9636.625932434938
2015,3,45,Csection,29.94318827051869
2015,3,45,Delivery,2298.632590176402
2015,3,45,DentalAll,0.0
2015,3,45,EPI,148595.15041996783
2015,3,45,EstAdult,21377.0
2015,3,45,FamPlan,23846.49849676444
2015,3,45,IPAdmission,6083.7355473644375
2015,3,45,InpatientDays,5700.256138373257
2015,3,45,MaleCirc,0.0
2015,3,45,MentalAll,0.0
2015,3,45,NewAdult,653.0
2015,3,45,OPD,142879.02236580878
2015,3,45,PMTCT,436.0
2015,3,45,Peds,4858.0
2015,3,45,STI,786.0
2015,3,45,U5Malnutr,357.0525458279135
2015,3,45,VCTTests,26173.0
2015,3,46,AccidentsandEmerg,707.7142857142857
2015,3,46,AntenatalFirst,1440.6906284709855
2015,3,46,AntenatalTotal,3811.0
2015,3,46,Csection,119.5
2015,3,46,Delivery,1116.536603991057
2015,3,46,DentalAll,0.0
2015,3,46,EPI,29461.024985769072
2015,3,46,EstAdult,6593.0
2015,3,46,FamPlan,3715.675
2015,3,46,IPAdmission,11388.058865248227
2015,3,46,InpatientDays,18863.778982426305
2015,3,46,MaleCirc,0.0
2015,3,46,MentalAll,0.0
2015,3,46,NewAdult,178.0
2015,3,46,OPD,26649.5
2015,3,46,PMTCT,148.0
2015,3,46,Peds,509.0
2015,3,46,STI,616.0
2015,3,46,U5Malnutr,154.0
2015,3,46,VCTTests,5495.0
2015,3,47,AccidentsandEmerg,240.0
2015,3,47,AntenatalFirst,915.0
2015,3,47,AntenatalTotal,1599.642857142857
2015,3,47,Csection,182.08695652173915
2015,3,47,Delivery,803.4347826086956
2015,3,47,DentalAll,0.0
2015,3,47,EPI,11286.694444444445
2015,3,47,FamPlan,558.0
2015,3,47,IPAdmission,0.0
2015,3,47,InpatientDays,0.0
2015,3,47,MaleCirc,1498.503472222222
2015,3,47,MentalAll,0.0
2015,3,47,OPD,18572.37837837838
2015,3,47,STI,152.0
2015,3,47,U5Malnutr,0.0
2015,3,47,VCTTests,2852.0
2015,3,53,AccidentsandEmerg,451.0
2015,3,53,AntenatalFirst,2768.0
2015,3,53,AntenatalTotal,5151.0
2015,3,53,Csection,0.0
2015,3,53,Delivery,1544.909090909091
2015,3,53,DentalAll,0.0
2015,3,53,EPI,22662.0
2015,3,53,EstAdult,1725.0
2015,3,53,FamPlan,8788.0
2015,3,53,IPAdmission,3128.0
2015,3,53,InpatientDays,3235.0
2015,3,53,MaleCirc,0.0
2015,3,53,MentalAll,0.0
2015,3,53,NewAdult,145.0
2015,3,53,OPD,37084.0
2015,3,53,PMTCT,92.0
2015,3,53,Peds,140.0
2015,3,53,STI,286.0
2015,3,53,U5Malnutr,764.6363636363636
2015,3,53,VCTTests,6077.0
2015,3,55,AccidentsandEmerg,323.0
2015,3,55,AntenatalFirst,725.0
2015,3,55,AntenatalTotal,212.0
2015,3,55,Csection,68.0
2015,3,55,Delivery,419.0
2015,3,55,DentalAll,0.0
2015,3,55,EPI,6995.0
2015,3,55,EstAdult,4283.0
2015,3,55,FamPlan,1191.0
2015,3,55,IPAdmission,1998.0
2015,3,55,InpatientDays,4965.0
2015,3,55,MaleCirc,229.0
2015,3,55,MentalAll,0.0
2015,3,55,NewAdult,122.0
2015,3,55,OPD,15422.0
2015,3,55,PMTCT,109.0
2015,3,55,Peds,394.0
2015,3,55,STI,260.0
2015,3,55,U5Malnutr,0.0
2015,3,55,VCTTests,1194.0
2015,3,57,AccidentsandEmerg,947.3833333333333
2015,3,57,AntenatalFirst,2343.8333333333335
2015,3,57,AntenatalTotal,4418.333333333333
2015,3,57,Csection,1.7364347546363499
2015,3,57,Delivery,1361.542041932529
2015,3,57,DentalAll,0.0
2015,3,57,EPI,57273.0
2015,3,57,EstAdult,3268.0
2015,3,57,FamPlan,8182.389937106918
2015,3,57,IPAdmission,2547.3333333333335
2015,3,57,InpatientDays,2109.6666666666665
2015,3,57,MaleCirc,0.0
2015,3,57,MentalAll,0.0
2015,3,57,NewAdult,324.0
2015,3,57,OPD,58907.833333333336
2015,3,57,PMTCT,144.0
2015,3,57,Peds,708.0
2015,3,57,STI,603.0
2015,3,57,U5Malnutr,641.5378787878788
2015,3,57,VCTTests,8161.0
2015,3,58,AccidentsandEmerg,382.0
2015,3,58,AntenatalFirst,625.0
2015,3,58,AntenatalTotal,540.0
2015,3,58,Csection,15.344827586206897
2015,3,58,Delivery,469.6818181818182
2015,3,58,DentalAll,0.0
2015,3,58,EPI,4284.0
2015,3,58,EstAdult,56.0
2015,3,58,FamPlan,674.0
2015,3,58,IPAdmission,1702.125
2015,3,58,InpatientDays,2141.1
2015,3,58,MaleCirc,0.0
2015,3,58,MentalAll,0.0
2015,3,58,NewAdult,16.0
2015,3,58,OPD,9874.0
2015,3,58,PMTCT,11.0
2015,3,58,Peds,3.0
2015,3,58,STI,96.0
2015,3,58,U5Malnutr,26.0
2015,3,58,VCTTests,1302.0
2015,3,59,AccidentsandEmerg,163.0
2015,3,59,AntenatalFirst,625.0
2015,3,59,AntenatalTotal,1269.0
2015,3,59,Csection,119.0
2015,3,59,Delivery,654.0
2015,3,59,DentalAll,0.0
2015,3,59,EPI,4807.0
2015,3,59,EstAdult,4459.0
2015,3,59,FamPlan,1179.0
2015,3,59,IPAdmission,3535.0
2015,3,59,InpatientDays,6210.0
2015,3,59,MaleCirc,1506.0
2015,3,59,MentalAll,0.0
2015,3,59,NewAdult,124.0
2015,3,59,OPD,11777.0
2015,3,59,PMTCT,136.0
2015,3,59,Peds,410.0
2015,3,59,STI,241.0
2015,3,59,U5Malnutr,0.0
2015,3,59,VCTTests,1429.0
2015,3,61,AccidentsandEmerg,818.452380952381
2015,3,61,AntenatalFirst,1051.0
2015,3,61,AntenatalTotal,2554.0
2015,3,61,Csection,0.0
2015,3,61,Delivery,738.0
2015,3,61,DentalAll,0.0
2015,3,61,EPI,33283.69622071051
2015,3,61,EstAdult,92.0
2015,3,61,FamPlan,4697.666666666667
2015,3,61,IPAdmission,1617.8218338629142
2015,3,61,InpatientDays,1976.033376204166
2015,3,61,MaleCirc,0.0
2015,3,61,MentalAll,0.0
2015,3,61,NewAdult,44.0
2015,3,61,OPD,38128.666666666664
2015,3,61,PMTCT,14.0
2015,3,61,Peds,7.0
2015,3,61,STI,247.0
2015,3,61,U5Malnutr,192.0
2015,3,61,VCTTests,3585.0
2015,3,62,AccidentsandEmerg,482.0
2015,3,62,AntenatalFirst,492.0
2015,3,62,AntenatalTotal,1291.0
2015,3,62,Csection,0.0
2015,3,62,Delivery,433.0
2015,3,62,DentalAll,0.0
2015,3,62,EPI,12753.655925155925
2015,3,62,EstAdult,132.0
2015,3,62,FamPlan,150.0
2015,3,62,IPAdmission,2854.0
2015,3,62,InpatientDays,2332.0
2015,3,62,MaleCirc,0.0
2015,3,62,MentalAll,0.0
2015,3,62,NewAdult,38.0
2015,3,62,OPD,10207.0
2015,3,62,PMTCT,42.0
2015,3,62,Peds,14.0
2015,3,62,STI,13.0
2015,3,62,U5Malnutr,30.0
2015,3,62,VCTTests,1077.0
2015,3,63,AccidentsandEmerg,461.0
2015,3,63,AntenatalFirst,258.0
2015,3,63,AntenatalTotal,880.0
2015,3,63,Csection,70.0
2015,3,63,Delivery,347.0
2015,3,63,DentalAll,0.0
2015,3,63,EPI,6299.0
2015,3,63,EstAdult,2809.0
2015,3,63,FamPlan,2329.0
2015,3,63,IPAdmission,2368.0
2015,3,63,InpatientDays,4620.0
2015,3,63,MaleCirc,0.0
2015,3,63,MentalAll,0.0
2015,3,63,NewAdult,48.0
2015,3,63,OPD,11208.0
2015,3,63,PMTCT,51.0
2015,3,63,Peds,245.0
2015,3,63,STI,222.0
2015,3,63,U5Malnutr,24.0
2015,3,63,VCTTests,1056.0
2015,3,65,AccidentsandEmerg,1014.0
2015,3,65,AntenatalFirst,1780.0
2015,3,65,AntenatalTotal,3557.0
2015,3,65,Csection,2.0
2015,3,65,Delivery,789.0
2015,3,65,DentalAll,0.0
2015,3,65,EPI,29836.0
2015,3,65,EstAdult,2861.0
2015,3,65,FamPlan,8360.08192844065
2015,3,65,IPAdmission,1326.0
2015,3,65,InpatientDays,808.0
2015,3,65,MaleCirc,0.0
2015,3,65,MentalAll,0.0
2015,3,65,NewAdult,459.0
2015,3,65,OPD,49857.0
2015,3,65,PMTCT,186.0
2015,3,65,Peds,287.0
2015,3,65,STI,546.0
2015,3,65,U5Malnutr,205.0
2015,3,65,VCTTests,6159.0
2015,3,66,AccidentsandEmerg,181.21052631578948
2015,3,66,AntenatalFirst,374.0
2015,3,66,AntenatalTotal,981.0
2015,3,66,Csection,36.0
2015,3,66,Delivery,225.0
2015,3,66,DentalAll,0.0
2015,3,66,EPI,7452.0
2015,3,66,EstAdult,178.0
2015,3,66,FamPlan,1306.0
2015,3,66,IPAdmission,1635.0
2015,3,66,InpatientDays,2616.0
2015,3,66,MaleCirc,0.0
2015,3,66,MentalAll,0.0
2015,3,66,NewAdult,84.0
2015,3,66,OPD,8405.0
2015,3,66,PMTCT,27.0
2015,3,66,Peds,17.0
2015,3,66,STI,86.0
2015,3,66,U5Malnutr,73.0
2015,3,66,VCTTests,1192.0
2015,3,67,AccidentsandEmerg,104.0
2015,3,67,AntenatalFirst,236.0
2015,3,67,AntenatalTotal,710.0
2015,3,67,Csection,52.0
2015,3,67,Delivery,356.0
2015,3,67,DentalAll,0.0
2015,3,67,EPI,2782.0
2015,3,67,EstAdult,4953.0
2015,3,67,FamPlan,3307.0
2015,3,67,IPAdmission,2926.0
2015,3,67,InpatientDays,7281.0
2015,3,67,MaleCirc,0.0
2015,3,67,MentalAll,344.0
2015,3,67,NewAdult,95.0
2015,3,67,OPD,3543.0
2015,3,67,PMTCT,180.0
2015,3,67,Peds,343.0
2015,3,67,STI,496.0
2015,3,67,U5Malnutr,16.0
2015,3,67,VCTTests,1013.0
2015,3,69,AccidentsandEmerg,92.0
2015,3,69,AntenatalFirst,243.0
2015,3,69,AntenatalTotal,508.0
2015,3,69,Csection,0.0
2015,3,69,Delivery,113.0
2015,3,69,DentalAll,0.0
2015,3,69,EPI,5179.0
2015,3,69,FamPlan,653.0
2015,3,69,IPAdmission,210.0
2015,3,69,InpatientDays,212.0
2015,3,69,MaleCirc,0.0
2015,3,69,MentalAll,0.0
2015,3,69,OPD,7189.0
2015,3,69,STI,122.0
2015,3,69,U5Malnutr,54.0
2015,3,69,VCTTests,564.0
2015,3,71,AccidentsandEmerg,76.0
2015,3,71,AntenatalFirst,384.0
2015,3,71,AntenatalTotal,449.0
2015,3,71,Csection,24.0
2015,3,71,Delivery,278.0
2015,3,71,DentalAll,0.0
2015,3,71,EPI,5257.0
2015,3,71,EstAdult,5174.0
2015,3,71,FamPlan,141.0
2015,3,71,IPAdmission,2122.0
2015,3,71,InpatientDays,5161.0
2015,3,71,MaleCirc,21.0
2015,3,71,MentalAll,0.0
2015,3,71,NewAdult,63.0
2015,3,71,OPD,10661.0
2015,3,71,PMTCT,71.0
2015,3,71,Peds,3377.0
2015,3,71,STI,402.0
2015,3,71,U5Malnutr,30.0
2015,3,71,VCTTests,1565.0
2015,3,73,AccidentsandEmerg,1825.0951666447183
2015,3,73,AntenatalFirst,2292.5131104592647
2015,3,73,AntenatalTotal,5533.788027541231
2015,3,73,Csection,8.373477634415591
2015,3,73,Delivery,1227.592979062488
2015,3,73,DentalAll,0.0
2015,3,73,EPI,40380.0
2015,3,73,EstAdult,6147.0
2015,3,73,FamPlan,15169.5
2015,3,73,IPAdmission,2458.217679273542
2015,3,73,InpatientDays,2262.321010518322
2015,3,73,MaleCirc,0.0
2015,3,73,MentalAll,0.0
2015,3,73,NewAdult,144.0
2015,3,73,OPD,98034.14968169216
2015,3,73,PMTCT,63.0
2015,3,73,Peds,2519.0
2015,3,73,STI,636.0
