Facility_ID,Facility_Name,Facility_Level,District,Region,Officer_Category,Total_Mins_Per_Day,Staff_Count
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,DCSA,0.0,0.0
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Dental,377.1143783009517,1.8461538461538463
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Laboratory,1734.2440670526437,7.698981630714102
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Mental,0.0,0.0
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Nursing_and_Midwifery,14887.338415548504,75.53094665750916
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Nutrition,37.14005240842706,0.18181818181818182
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Pharmacy,1215.541048891947,5.734622823984526
30.0,Facility_Level_1b_Dowa,1b,Dowa,Central,Radiography,596.176654694,2.873900293255132
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Clinical,6734.49989931368,36.6635455582824
31.0,Facility_Level_2_Dowa,2,Dowa,Central,DCSA,0.0,0.0
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Dental,480.8208323337134,2.353846153846154
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Laboratory,1609.672258836085,7.528527837103258
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Mental,0.0,0.0
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Nursing_and_Midwifery,9401.227933479364,46.23197000915751
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Nutrition,185.70026204213528,0.9090909090909091
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Pharmacy,749.6210985614871,3.9758220502901356
31.0,Facility_Level_2_Dowa,2,Dowa,Central,Radiography,613.0051401105561,2.997067448680352
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Clinical,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,DCSA,10607.324755191044,190.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Dental,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Laboratory,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Mental,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Nursing_and_Midwifery,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Nutrition,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Pharmacy,0.0,0.0
32.0,Facility_Level_0_Karonga,0,Karonga,Northern,Radiography,0.0,0.0
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Clinical,7475.592564385002,34.71112617823144
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,DCSA,0.0,0.0
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Dental,81.70811529853954,0.4
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Laboratory,634.7523545660245,3.15252117853485
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Mental,0.0,0.0
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Nursing_and_Midwifery,12328.174645945444,59.00375
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Nutrition,185.70026204213528,0.9090909090909091
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Pharmacy,1058.7407877494704,5.301482914248872
33.0,Facility_Level_1a_Karonga,1a,Karonga,Northern,Radiography,13.090383011774996,0.06451612903225806
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Clinical,5878.357371596436,28.91017499570131
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,DCSA,0.0,0.0
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Dental,188.55718915047586,0.9230769230769231
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Laboratory,1164.7655850366032,5.169503703762515
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Mental,0.0,0.0
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Nursing_and_Midwifery,11742.737088939586,59.14129464285715
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Nutrition,37.14005240842706,0.18181818181818182
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Pharmacy,589.9094088836255,2.784590586718246
34.0,Facility_Level_1b_Karonga,1b,Karonga,Northern,Radiography,298.088327347,1.436950146627566
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Clinical,6049.095490645687,32.37869882606725
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,DCSA,0.0,0.0
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Dental,138.2752720436823,0.676923076923077
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Laboratory,1428.071494140507,6.677975117702634
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Mental,0.0,0.0
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Nursing_and_Midwifery,7318.411837813414,35.854955357142856
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Nutrition,185.70026204213528,0.9090909090909091
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Pharmacy,360.6723528246561,1.9139264990328821
35.0,Facility_Level_2_Karonga,2,Karonga,Northern,Radiography,306.50257005527806,1.498533724340176
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Clinical,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,DCSA,28807.260914097784,516.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Dental,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Laboratory,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Mental,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Nursing_and_Midwifery,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Nutrition,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Pharmacy,0.0,0.0
36.0,Facility_Level_0_Kasungu,0,Kasungu,Central,Radiography,0.0,0.0
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Clinical,9045.55483706389,41.95338729858181
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,DCSA,0.0,0.0
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Dental,163.41623059707908,0.8
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Laboratory,1012.517440530364,5.02947528046176
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Mental,0.0,0.0
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Nursing_and_Midwifery,16377.588575397147,78.45583333333333
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Nutrition,92.85013102106764,0.45454545454545453
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Pharmacy,1811.5860307486405,9.071373307543519
37.0,Facility_Level_1a_Kasungu,1a,Kasungu,Central,Radiography,26.180766023549992,0.12903225806451613
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Clinical,6309.293249988814,31.62436214598686
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,DCSA,0.0,0.0
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Dental,377.1143783009517,1.8461538461538463
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Laboratory,1841.4022016224997,8.173539600750544
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Mental,0.0,0.0
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Nursing_and_Midwifery,15676.002683420342,79.25390338827839
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Nutrition,18.57002620421353,0.09090909090909091
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Pharmacy,991.3633848622854,4.680077369439072
38.0,Facility_Level_1b_Kasungu,1b,Kasungu,Central,Radiography,596.176654694,2.873900293255132
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Clinical,6470.071637896877,34.42225055543133
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,DCSA,0.0,0.0
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Dental,480.8208323337134,2.353846153846154
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Laboratory,2094.959826567544,9.796985118787696
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Mental,0.0,0.0
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Nursing_and_Midwifery,9837.252972617549,48.29026327838828
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Nutrition,92.85013102106764,0.45454545454545453
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Pharmacy,612.113124678352,3.248549323017408
39.0,Facility_Level_2_Kasungu,2,Kasungu,Central,Radiography,613.0051401105561,2.997067448680352
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Clinical,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,DCSA,774.8874414645016,13.879900660739564
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Dental,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Laboratory,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Mental,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Nursing_and_Midwifery,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Nutrition,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Pharmacy,0.0,0.0
40.0,Facility_Level_0_Likoma,0,Likoma,Northern,Radiography,0.0,0.0
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Clinical,343.54568078442924,1.6028166794215382
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,DCSA,0.0,0.0
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Dental,6.254230828235203,0.030617427928101983
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Laboratory,33.49963120550544,0.16617570742168308
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Mental,0.0,0.0
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Nursing_and_Midwifery,615.3832446189139,2.9513286933444802
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Nutrition,4.738053657753941,0.023195021157653015
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Pharmacy,76.89795767018032,0.38505709166057844
41.0,Facility_Level_1a_Likoma,1a,Likoma,Northern,Radiography,0.6679897640237858,0.003292196551408815
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Clinical,278.4336060586588,1.3951815213697727
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,DCSA,0.0,0.0
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Dental,14.432840372850468,0.07065560291100458
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Laboratory,67.97308141885378,0.3014074952267464
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Mental,0.0,0.0
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Nursing_and_Midwifery,592.6275712751141,3.0104570238966333
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Nutrition,0.9476107315507882,0.004639004231530603
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Pharmacy,41.89968845928066,0.1977795038115111
42.0,Facility_Level_1b_Likoma,1b,Likoma,Northern,Radiography,15.211163131258738,0.0733261959177418
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Clinical,285.7913975688325,1.54358694187715
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,DCSA,0.0,0.0
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Dental,10.584082940090344,0.05181410880140336
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Laboratory,74.61641809369887,0.3488815421009566
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Mental,0.0,0.0
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Nursing_and_Midwifery,375.0768930248071,1.845658404424891
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Nutrition,4.738053657753941,0.023195021157653015
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Pharmacy,24.794833066354215,0.13157005618362327
43.0,Facility_Level_2_Likoma,2,Likoma,Northern,Radiography,15.64053391407584,0.07646874717135929
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Clinical,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,DCSA,29504.1280046197,528.4823883735969
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Dental,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Laboratory,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Mental,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Nursing_and_Midwifery,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Nutrition,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Pharmacy,0.0,0.0
44.0,Facility_Level_0_Lilongwe,0,Lilongwe,Central,Radiography,0.0,0.0
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Clinical,12809.232562463252,59.41412467993229
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,DCSA,0.0,0.0
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Dental,258.76434410473354,1.2667742642662998
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Laboratory,2508.686154414986,12.485088730172235
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Mental,91.41131721091128,0.4475017781375515
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Nursing_and_Midwifery,26288.113520002767,125.74697413174376
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Nutrition,147.0251955140531,0.7197581046967612
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Pharmacy,2117.7076583611424,10.600862808679178
45.0,Facility_Level_1a_Lilongwe,1a,Lilongwe,Central,Radiography,25.910250482352094,0.12769901857523183
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Clinical,8594.00391787738,43.47135039355395
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,DCSA,0.0,0.0
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Dental,597.1484863955388,2.9233252252299224
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Laboratory,3918.0478114849257,17.422562011611365
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Mental,914.1131721091128,4.475017781375515
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Nursing_and_Midwifery,24964.593536647328,125.43294913311445
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Nutrition,29.405039102810626,0.14395162093935224
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Pharmacy,1786.15683221774,8.422573608489635
46.0,Facility_Level_1b_Lilongwe,1b,Lilongwe,Central,Radiography,773.0189007198958,3.707915139357186
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Clinical,8798.925581086944,46.75223489297041
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,DCSA,0.0,0.0
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Dental,518.7727475561244,2.5396387894184955
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Laboratory,2575.431348060462,12.054246762037574
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Mental,45.70565860545564,0.22375088906877574
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Nursing_and_Midwifery,15492.017361520746,75.80618369888042
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Nutrition,147.0251955140531,0.7197581046967612
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Pharmacy,1190.4990836240186,6.312048868157182
47.0,Facility_Level_2_Lilongwe,2,Lilongwe,Central,Radiography,675.2970636949483,3.289991078565518
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Clinical,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,DCSA,45026.28540685422,806.5176116264031
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Dental,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Laboratory,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Mental,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Nursing_and_Midwifery,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Nutrition,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Pharmacy,0.0,0.0
48.0,Facility_Level_0_Lilongwe City,0,Lilongwe City,Central,Radiography,0.0,0.0
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Clinical,19548.1852949504,90.67196748259008
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,DCSA,0.0,0.0
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Dental,394.9005782835828,1.9332257357337004
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Laboratory,3828.5089722775806,19.053509000727388
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Mental,139.50292167626566,0.6829330044711441
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Nursing_and_Midwifery,40118.32181497088,191.9026092015896
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Nutrition,224.37532857021748,1.098423713485057
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Pharmacy,3231.8362169090246,16.17798954464126
49.0,Facility_Level_1a_Lilongwe City,1a,Lilongwe City,Central,Radiography,39.54166457652289,0.19488162658605848
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Clinical,13115.319765877557,66.34168037554089
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,DCSA,0.0,0.0
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Dental,911.3090268082678,4.461290159385462
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Laboratory,5979.337500501562,26.588592943014568
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Mental,1395.0292167626565,6.829330044711441
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Nursing_and_Midwifery,38098.49636875177,191.42337527164744
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Nutrition,44.875065714043494,0.2196847426970114
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Pharmacy,2725.8561004157095,12.853699763528418
50.0,Facility_Level_1b_Lilongwe City,1b,Lilongwe City,Central,Radiography,1179.7050786675293,5.658653775598826
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Clinical,13428.050963772184,71.34864217541238
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,DCSA,0.0,0.0
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Dental,791.6997170396828,3.87574582596612
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Laboratory,3930.368892968895,18.39600055243687
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Mental,69.75146083813283,0.34146650223557207
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Nursing_and_Midwifery,23642.38641923439,115.68790856302435
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Nutrition,224.37532857021748,1.098423713485057
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Pharmacy,1816.8220903685174,9.632825406504328
51.0,Facility_Level_2_Lilongwe City,2,Lilongwe City,Central,Radiography,1030.5716650761015,5.0208593613171795
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Clinical,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,DCSA,20712.197285136197,371.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Dental,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Laboratory,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Mental,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Nursing_and_Midwifery,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Nutrition,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Pharmacy,0.0,0.0
52.0,Facility_Level_0_Machinga,0,Machinga,Southern,Radiography,0.0,0.0
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Clinical,6343.024127431696,29.467581143267644
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,DCSA,0.0,0.0
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Dental,81.70811529853954,0.4
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Laboratory,556.9812262908418,2.7675839400411264
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Mental,0.0,0.0
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Nursing_and_Midwifery,10839.085790329545,51.90708333333333
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Nutrition,185.70026204213528,0.9090909090909091
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Pharmacy,1506.9448260139468,7.545841392649903
53.0,Facility_Level_1a_Machinga,1a,Machinga,Southern,Radiography,6.545191505887498,0.03225806451612903
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Clinical,4317.631681430569,21.975544047454804
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,DCSA,0.0,0.0
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Dental,188.55718915047586,0.9230769230769231
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Laboratory,979.5867604222935,4.349420021754146
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Mental,0.0,0.0
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Nursing_and_Midwifery,10356.699126460837,52.28932577838828
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Nutrition,37.14005240842706,0.18181818181818182
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Pharmacy,821.0948723257711,3.875822050290135
54.0,Facility_Level_1b_Machinga,1b,Machinga,Southern,Radiography,226.09122078223749,1.0821114369501466
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Clinical,4416.923298216464,23.556874809277556
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,DCSA,0.0,0.0
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Dental,138.2752720436823,0.676923076923077
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Laboratory,1258.0093082702226,5.882996038204726
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Mental,0.0,0.0
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Nursing_and_Midwifery,6483.264581107569,31.80359088827839
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Nutrition,185.70026204213528,0.9090909090909091
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Pharmacy,485.89645984461924,2.5783365570599615
55.0,Facility_Level_2_Machinga,2,Machinga,Southern,Radiography,182.1439314434156,0.8856304985337243
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Clinical,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,DCSA,30928.725865135995,554.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Dental,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Laboratory,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Mental,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Nursing_and_Midwifery,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Nutrition,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Pharmacy,0.0,0.0
56.0,Facility_Level_0_Mangochi,0,Mangochi,Southern,Radiography,0.0,0.0
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Clinical,13359.23844234935,61.689031208138765
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,DCSA,0.0,0.0
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Dental,326.83246119415816,1.6
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Laboratory,1482.8134909450655,7.371587020555287
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Mental,0.0,0.0
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Nursing_and_Midwifery,29664.01164060402,141.141875
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Nutrition,92.85013102106764,0.45454545454545453
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Pharmacy,1935.124646572081,9.690199871050934
57.0,Facility_Level_1a_Mangochi,1a,Mangochi,Southern,Radiography,26.180766023549992,0.12903225806451613
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Clinical,8830.042467034598,43.58349232250834
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,DCSA,0.0,0.0
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Dental,754.2287566019035,3.6923076923076925
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Laboratory,2531.980826381508,11.246802378665057
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Mental,0.0,0.0
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Nursing_and_Midwifery,27365.012707768834,134.27833962912086
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Nutrition,18.57002620421353,0.09090909090909091
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Pharmacy,967.4718843057631,4.5670535138620245
58.0,Facility_Level_1b_Mangochi,1b,Mangochi,Southern,Radiography,750.270768911475,3.601173020527859
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Clinical,9072.238226353496,47.7274764693529
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,DCSA,0.0,0.0
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Dental,553.1010881747292,2.707692307692308
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Laboratory,2433.2623660793065,11.381610600779656
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Mental,0.0,0.0
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Nursing_and_Midwifery,16265.272458734109,78.57978537087912
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Nutrition,92.85013102106764,0.45454545454545453
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Pharmacy,516.8889541288559,2.7427466150870408
59.0,Facility_Level_2_Mangochi,2,Mangochi,Southern,Radiography,670.7904329421093,3.2697947214076244
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Clinical,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,DCSA,19986.43295978102,358.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Dental,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Laboratory,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Mental,0.0,0.0
60.0,Facility_Level_0_Mchinji,0,Mchinji,Central,Nursing_and_Midwifery,0.0,0.0
